census region,housing types,technology,final_energy,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,8,4,2003,0.0,0.0,0.0,0.00619244330335,0.00617787390546,0.0061680237707,0.00615525804269,0.00613644826789,0.00611667460942,0.00609266503824,0.00607241262652,0.0060587822044,0.00604796234284,0.00603930647124,0.00603154927885,0.006020372332,0.00600891114253
66,28,8,4,2004,0.0,0.0,0.0,0.0,0.00601281168758,0.00600322473157,0.00599080008199,0.0059724928729,0.00595324754271,0.0059298795488,0.00591016872858,0.00589690466898,0.0058863820509,0.00587798372516,0.0058705089298,0.00585982531633,0.00584913565168
66,28,8,4,2005,0.0,0.0,0.0,0.0,0.0,0.00592021986409,0.00590796700658,0.00588991292604,0.00587093369623,0.00584788881467,0.00582845061152,0.00581537042437,0.00580499544674,0.00579672127429,0.00578937571219,0.00577891376412,0.00576856357774
66,28,8,4,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.00596072195674,0.00594250666303,0.00592335795898,0.0059001072998,0.00588049553386,0.00586729862947,0.00585683148643,0.00584848559362,0.00584108253357,0.00583055322565,0.00582018509301
66,28,8,4,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00605194938917,0.00603244802479,0.00600876915988,0.00598879620615,0.00597535626532,0.00596469643276,0.00595619731989,0.00594866011889,0.00593794512012,0.00592741253123
66,28,8,4,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00605228117291,0.00602852445795,0.00600848583827,0.00599500171106,0.00598430684172,0.00597577986922,0.00596821837448,0.00595747035116,0.00594691137299
66,28,8,4,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00494249222786,0.00492606354408,0.00491500856798,0.00490624036849,0.00489924952917,0.00489305029781,0.00488423891761,0.00487558393152
66,28,8,4,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00350236716942,0.00349450722507,0.00348827314919,0.00348330275369,0.00347889518657,0.00347263045814,0.00346647715812
66,28,8,4,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00210011923535,0.00209637269776,0.0020933856033,0.00209073675612,0.00208697180055,0.00208327383645
66,28,8,4,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000781610713163,0.000780497006124,0.000779509411062,0.000778105686706,0.000776726940629
66,28,8,4,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165000494568,0.00164791712635,0.00164494959142,0.00164203486187
66,28,8,4,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00164446596731,0.00164150464716,0.0016385960218
66,28,8,4,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00166033237869,0.00165739039197
66,28,8,4,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00165912561373
66,28,9,5,1999,0.00693730015815,0.00649750995105,0.00606427870798,0.00563815487159,0.00522320576076,0.00481404858766,0.00440459480093,0.00399391260785,0.00358704006662,0.00318381582048,0.00279068694883,0.00241078892218,0.0020451681638,0.00169756146662,0.00137248723177,0.00107465680274,0.000810483899231
66,28,9,5,2000,0.00039010132666,0.000388206472846,0.000386474810867,0.000384965559023,0.000383990259918,0.000383173261051,0.000381893384215,0.000379725207668,0.000376647614985,0.000372003002466,0.000365695398342,0.00035717715348,0.000345404396478,0.000329509376068,0.000308701826648,0.000282348769404,0.000250716150677
