us,state,county,time zone,egrid,egrid with wecc detail,nerc,census division,census region,PADD,electricity interconnection,o&g producing region,SqMi,2015 Total Population (Esri),2015 Total Households (Esri),2015 Total Housing Units (Esri),2015 Owner Occupied Housing Units (Esri),2015 Renter Occupied Housing Units (Esri),2015 Vacant Housing Units (Esri),2015 Civilian Population Age 16+ in Labor Force (Esri),2015 Employed Civilian Population Age 16+ (Esri),2015 Industry: Agriculture/Forestry/Fishing/Hunting (Esri),2015 Industry: Mining/Quarrying/Oil & Gas Extraction (Esri),2015 Industry: Construction (Esri),2015 Industry: Manufacturing (Esri),2015 Industry: Wholesale Trade (Esri),2015 Industry: Retail Trade (Esri),2015 Industry: Transportation/Warehousing (Esri),2015 Industry: Utilities (Esri),2015 Industry: Information (Esri),2015 Industry: Finance/Insurance (Esri),2015 Industry: Real Estate/Rental/Leasing (Esri),2015 Industry: Professional/Scientific/Tech Services (Esri),2015 Industry: Management of Companies/Enterprises (Esri),2015 Industry: Admin/Support/Waste Management Services (Esri),2015 Industry: Educational Services (Esri),2015 Industry: Health Care/Social Assistance (Esri),2015 Industry: Arts/Entertainment/Recreation (Esri),2015 Industry: Accommodation/Food Services (Esri),2015 Industry: Other Services (excl Public Administration) (Esri),2015 Industry: Public Administration (Esri),2015 Unemployed Population Age 16+ (Esri),2015 Occupation: Management (Esri),2015 Occupation: Business/Financial (Esri),2015 Occupation: Computer/Mathematical (Esri),2015 Occupation: Architecture/Engineering (Esri),2015 Occupation: Life/Physical/Social Science (Esri),2015 Occupation: Community/Social Service (Esri),2015 Occupation: Legal (Esri),2015 Occupation: Education/Training/Library (Esri),2015 Occupation: Arts/Design/Entertainment/Sports/Media (Esri),2015 Occupation: Healthcare Practitioner/Technician (Esri),2015 Occupation: Healthcare Support (Esri),2015 Occupation: Protective Service (Esri),2015 Occupation: Food Preparation/Serving Related (Esri),2015 Occupation: Building/Grounds Cleaning/Maintenance (Esri),2015 Occupation: Personal Care/Service (Esri),2015 Occupation: Sales and Sales Related (Esri),2015 Occupation: Office/Administrative Support (Esri),2015 Occupation: Farming/Fishing/Forestry (Esri),2015 Occupation: Construction/Extraction (Esri),2015 Occupation: Installation/Maintenance/Repair (Esri),2015 Occupation: Production (Esri),2015 Occupation: Transportation/Material Moving (Esri),2015 Aggregate Disposable Income,2015 Aggregate Net Worth,2015 Aggregate Home Value,2020 Total Population (Esri),2020 Total Households (Esri),2020 Total Housing Units (Esri),2020 Owner Occupied Housing Units (Esri),2020 Renter Occupied Housing Units (Esri),2015 Total (SIC01-99) Businesses,2015 Total (SIC01-99) Sales,2015 Total (SIC01-99) Employees,2015 Televisions,2015 Entertainment/Recreation - Recreational Vehicles & Fees,2015 Vehicle Loans,2015 Major Appliances,2015 Small Appliances,2015 Home Improvement Services - Owners & Renters,2015 Home Improvement Materials - Owners & Renters,2015 Utilities/Fuel/Public Services,2015 Transportation - Vehicle Purchases (Net Outlay),2015 Transportation - Gasoline & Motor Oil,2015 Vehicle Maintenance & Repairs,2015 Travel,2015 Airline Fares,Urban Utility-scale PV (GWh),Rural Utility-scale PV (GWh),Sum Utility-scale PV (GWh),Rooftop PV (GWh),CSP (GWh),Onshore Wind (GWh),Offshore Wind (GWh),Biopower-Solid (GWh),Biopower-Solid (BDT),Biopower-Gaseous (GWh),Biopower-Gaseous (Tonnes-CH4),Geothermal Hydrothermal (GWh),EGS Geothermal (GWh),Hydropower (GWh),Hydropower (Count of Sites),2015 Capacity Biomass Power Plants,2015 Capacity Bulk Electricity Storage,2015 Capacity Coal Power Plants,2015 Capacity Combined Heat and Power,2015 Capacity Combined-Cycle Gas Turbines,2015 Capacity Combustion Turbines,2015 Capacity Dispatchable Hydroelectric Power Plants,2015 Capacity Fossil Steam Turbines,2015 Capacity Fuel Cell Power Plants,2015 Capacity Geothermal Power Plants,2015 Capacity Nuclear Power Plants,2015 Capacity Onshore Wind,2015 Capacity Run of River Hydroelectric Power Plants,2015 Capacity Solar Thermal Power Plants,2015 Capacity Transmission-Sited Solar PV
us,new york,"onondaga, new york",US/Eastern,NYUP,NYUP,NYPCC_NY,middle atlantic,northeast,PADD 1 (East Coast),eastern interconnection,east,817.6854438,469687.0,190575.0,207055.0,120726.0,69849.0,16480.0,223656.0,213246.0,991.0,127.0,10794.0,18604.0,5863.0,25401.0,7768.0,2437.0,4563.0,11115.0,3841.0,14399.0,242.0,7012.0,28159.0,34517.0,3142.0,15812.0,10286.0,8175.0,10410.0,18575.0,10340.0,4647.0,4951.0,2084.0,4556.0,2841.0,17402.0,3919.0,15080.0,5373.0,4236.0,13422.0,7594.0,6867.0,25471.0,31073.0,694.0,7783.0,6936.0,9044.0,10357.0,10568319044.0,1.27e+11,38773326355.0,473751.0,192808.0,210251.0,121161.0,71647.0,21390.0,72038706.0,329985.0,28417405.0,37114984.0,793509926.0,50072241.0,8596132.0,315506788.0,56366450.0,959688228.0,758157702.0,658824121.0,209237235.0,361714627.0,88452425.0,1260.26899286,24840.269185,26100.5381779,718.576683361,0.0,1057.9073562,10223.2534809,92.4999069591,84096.7114712,49.095848422,10447.163835,0.0,6247.67138761,111.688894495,80.5338340725,30.6,0.0,0.0,0.0,174.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,new york,"ontario, new york",US/Eastern,NYUP,NYUP,NYPCC_NY,middle atlantic,northeast,PADD 1 (East Coast),eastern interconnection,east,668.0476935,108308.0,43815.0,49105.0,31769.0,12046.0,5290.0,54718.0,52425.0,980.0,87.0,3579.0,6890.0,1188.0,6444.0,1069.0,409.0,1085.0,1450.0,884.0,3111.0,79.0,1612.0,6235.0,8432.0,1119.0,3580.0,2414.0,1779.0,2293.0,5134.0,1958.0,1047.0,1232.0,335.0,1119.0,477.0,3836.0,972.0,3647.0,1440.0,1033.0,3261.0,1806.0,2015.0,5884.0,6453.0,463.0,3016.0,1520.0,3130.0,2647.0,2545516590.0,32516107960.0,10114255060.0,110783.0,45069.0,50655.0,32499.0,12570.0,5166.0,13561076.0,63091.0,6732136.0,10339173.0,196057458.0,12653366.0,2109464.0,81581967.0,15391021.0,233595866.0,189165071.0,162073473.0,51276909.0,89445766.0,21128077.0,290.613140408,20294.4600039,20585.0731443,170.417077764,0.0,864.308609876,8352.38166432,75.572275331,68706.8781219,40.1112292599,8535.3160638,0.0,5104.33748318,91.2496473095,65.7960130131,11.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0
us,new york,"orange, new york",US/Eastern,NYUP,NYUP,NYPCC_NY,middle atlantic,northeast,PADD 1 (East Coast),eastern interconnection,east,843.0120886,384780.0,130673.0,143374.0,88271.0,42402.0,12701.0,183021.0,173578.0,1618.0,302.0,11805.0,12859.0,5056.0,22918.0,8182.0,1640.0,4203.0,7219.0,2966.0,9993.0,250.0,5796.0,19898.0,27042.0,3184.0,10017.0,6837.0,11796.0,9443.0,17153.0,7076.0,3241.0,2656.0,1487.0,2891.0,1570.0,13264.0,2638.0,10284.0,4141.0,8218.0,8682.0,5665.0,6507.0,18971.0,24942.0,1196.0,8923.0,7098.0,6763.0,10214.0,8910746247.0,94373180167.0,54676105022.0,394699.0,134070.0,147129.0,89919.0,44150.0,17266.0,41929524.0,174478.0,23247504.0,35468409.0,642878330.0,42321519.0,7230438.0,291115428.0,48066415.0,783983668.0,605871891.0,524998086.0,177060356.0,329112055.0,84136389.0,1032.44565652,25609.6612283,26642.1068848,497.57413924,0.0,1090.67453341,10539.9042316,95.3649601472,86701.4876188,50.6165225682,10770.7498908,0.0,6441.18413174,115.148299307,83.0282551551,2.4,0.0,369.5,0.0,0.0,38.0,0.0,1328.2,0.0,0.0,0.0,0.0,2.3,0.0,0.0
us,new york,"orleans, new york",US/Eastern,NYUP,NYUP,NYPCC_NY,middle atlantic,northeast,PADD 1 (East Coast),eastern interconnection,east,393.0748208,41802.0,15877.0,17939.0,11711.0,4166.0,2062.0,19495.0,17763.0,686.0,51.0,1008.0,3310.0,235.0,2314.0,694.0,92.0,312.0,838.0,162.0,580.0,13.0,417.0,1577.0,2720.0,176.0,1069.0,717.0,792.0,1732.0,1145.0,473.0,161.0,292.0,90.0,341.0,99.0,965.0,144.0,842.0,670.0,446.0,999.0,707.0,578.0,1450.0,2471.0,395.0,853.0,1229.0,2016.0,1399.0,711569826.0,6313040078.0,1727812724.0,40793.0,15590.0,17848.0,11423.0,4167.0,1290.0,2601884.0,13569.0,1784004.0,2971212.0,53887933.0,3448957.0,585569.0,21203817.0,4819778.0,66095245.0,53919350.0,46655567.0,13636436.0,21833656.0,4696080.0,112.163556666,11941.1253222,12053.2888788,62.2566328889,0.0,508.553438996,4914.48583372,44.4662243014,40426.6702337,23.6011805846,5022.12321799,0.0,3003.35823479,53.6906857298,38.7139365589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0
us,new york,"oswego, new york",US/Eastern,NYUP,NYUP,NYPCC_NY,middle atlantic,northeast,PADD 1 (East Coast),eastern interconnection,east,1013.434837,122510.0,47087.0,54807.0,33728.0,13359.0,7720.0,56281.0,51837.0,572.0,50.0,4216.0,6132.0,1199.0,7237.0,2117.0,1969.0,662.0,1535.0,556.0,1848.0,29.0,1637.0,6174.0,6937.0,760.0,3977.0,2278.0,1952.0,4444.0,3099.0,1446.0,576.0,850.0,337.0,919.0,265.0,3407.0,607.0,2679.0,1172.0,1063.0,3691.0,2111.0,1767.0,5528.0,6972.0,387.0,3622.0,3176.0,4277.0,3886.0,2223278293.0,20165632818.0,6425189031.0,122597.0,47277.0,55239.0,33693.0,13584.0,4276.0,7633843.0,42342.0,5676404.0,8360933.0,173041247.0,10764087.0,1801243.0,65241486.0,13663439.0,207606601.0,167082450.0,146586528.0,42818245.0,68697253.0,15236926.0,328.720092988,30786.8928613,31115.6129543,190.205656879,0.0,1311.16455261,12670.6440766,114.643875395,104229.001174,60.8491242203,12948.1573367,0.0,7743.32951912,138.426600896,99.813190543,0.0,0.0,0.0,3.4,995.4,0.0,0.0,1655.0,0.0,0.0,2788.8,0.0,79.8,0.0,0.0
us,new york,"otsego, new york",US/Eastern,NYUP,NYUP,NYPCC_NY,middle atlantic,northeast,PADD 1 (East Coast),eastern interconnection,east,1019.274565,60990.0,24258.0,30728.0,17319.0,6939.0,6470.0,29963.0,28105.0,742.0,25.0,1650.0,2108.0,514.0,3455.0,654.0,166.0,332.0,954.0,271.0,730.0,0.0,676.0,4375.0,5931.0,1088.0,2175.0,1214.0,1045.0,1858.0,2470.0,757.0,501.0,344.0,182.0,645.0,162.0,2579.0,323.0,1928.0,830.0,580.0,2083.0,1505.0,1438.0,2453.0,3599.0,239.0,1348.0,1006.0,1445.0,1688.0,1160042050.0,13500679498.0,5421279584.0,60734.0,24323.0,31033.0,17287.0,7036.0,2883.0,4742774.0,30511.0,2937411.0,5217862.0,88219340.0,5748920.0,1007697.0,35969841.0,7389632.0,107391097.0,87353424.0,75603305.0,23247498.0,38893455.0,8791004.0,163.648995767,30964.296552,31127.9455477,106.640382151,0.0,1318.7198922,12743.6562845,115.304489206,104829.601227,61.1997558756,13022.7686627,0.0,7787.94900185,139.224258197,100.388345316,0.0,0.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,new york,"otsego, new york",US/Eastern,NYUP,NYUP,NYPCC_NY,middle atlantic,northeast,PADD 1 (East Coast),eastern interconnection,east,1019.274565,60990.0,24258.0,30728.0,17319.0,6939.0,6470.0,29963.0,28105.0,742.0,25.0,1650.0,2108.0,514.0,3455.0,654.0,166.0,332.0,954.0,271.0,730.0,0.0,676.0,4375.0,5931.0,1088.0,2175.0,1214.0,1045.0,1858.0,2470.0,757.0,501.0,344.0,182.0,645.0,162.0,2579.0,323.0,1928.0,830.0,580.0,2083.0,1505.0,1438.0,2453.0,3599.0,239.0,1348.0,1006.0,1445.0,1688.0,1160042050.0,13500679498.0,5421279584.0,60734.0,24323.0,31033.0,17287.0,7036.0,2883.0,4742774.0,30511.0,2937411.0,5217862.0,88219340.0,5748920.0,1007697.0,35969841.0,7389632.0,107391097.0,87353424.0,75603305.0,23247498.0,38893455.0,8791004.0,163.648995767,30964.296552,31127.9455477,106.640382151,0.0,1318.7198922,12743.6562845,115.304489206,104829.601227,61.1997558756,13022.7686627,0.0,7787.94900185,139.224258197,100.388345316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0
us,new york,"putnam, new york",US/Eastern,NYUP,NYUP,NYPCC_NY,middle atlantic,northeast,PADD 1 (East Coast),eastern interconnection,east,246.7085427,100550.0,35704.0,38924.0,28975.0,6729.0,3220.0,52782.0,50478.0,217.0,1.0,4372.0,2260.0,1169.0,4924.0,1736.0,479.0,1841.0,2911.0,1214.0,4538.0,16.0,2093.0,6773.0,6860.0,1501.0,2080.0,2536.0,2958.0,2305.0,6046.0,2929.0,1363.0,744.0,304.0,624.0,981.0,4931.0,1075.0,2881.0,477.0,2087.0,1869.0,2063.0,1750.0,5380.0,6864.0,184.0,3132.0,1790.0,864.0,2141.0,3091176061.0,40454112588.0,16444494748.0,101217.0,36086.0,39400.0,29164.0,6922.0,4316.0,7527989.0,35408.0,8015200.0,14250234.0,221057720.0,15484830.0,2553812.0,116213091.0,18267362.0,274977415.0,210856414.0,179293002.0,62970487.0,124694872.0,31894447.0,269.796794955,7494.69940718,7764.49620214,135.084295589,0.0,319.187267107,3084.51616334,27.9086749297,25373.2988525,14.8129886727,3152.07343439,0.0,1885.02059685,33.6982938923,24.2983227753,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,new york,"queens, new york",US/Eastern,NYCW,NYCW,NYPCC_NY,middle atlantic,northeast,PADD 1 (East Coast),eastern interconnection,east,105.275349732,2255023.0,780694.0,832627.0,324524.0,456169.0,51933.0,1211407.0,1123698.0,1272.0,168.0,77748.0,52185.0,29613.0,122055.0,82104.0,3727.0,28090.0,63634.0,30013.0,72345.0,999.0,45980.0,83304.0,174478.0,21945.0,113762.0,77121.0,43153.0,87709.0,78628.0,53127.0,25146.0,11172.0,6831.0,17603.0,12190.0,56041.0,26360.0,56177.0,43867.0,30927.0,86088.0,58420.0,60476.0,122920.0,161812.0,1015.0,67082.0,28578.0,41862.0,77372.0,43193002133.0,2.49731938373e+11,4.27067918644e+11,2345126.0,812229.0,865043.0,333509.0,478719.0,60846.0,148822369.0,606870.0,110468946.0,143706956.0,2718001264.0,172469520.0,34668570.0,1150288757.0,194491634.0,3599289563.0,2565928834.0,2317358085.0,809892885.0,1468180650.0,406085443.0,6050.70092442,3198.13449746,9248.83542188,2889.60106318,0.0,136.203435872,1316.22324179,11.9091762354,10827.2817849,6.32099134478,1345.05124774,0.0,804.375075194,14.3797196321,10.3685685144,0.0,0.0,0.0,4.35057563518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,new york,"queens, new york",US/Eastern,NYCW,NYCW,NYPCC_NY,middle atlantic,northeast,PADD 1 (East Coast),eastern interconnection,east,105.275349732,2255023.0,780694.0,832627.0,324524.0,456169.0,51933.0,1211407.0,1123698.0,1272.0,168.0,77748.0,52185.0,29613.0,122055.0,82104.0,3727.0,28090.0,63634.0,30013.0,72345.0,999.0,45980.0,83304.0,174478.0,21945.0,113762.0,77121.0,43153.0,87709.0,78628.0,53127.0,25146.0,11172.0,6831.0,17603.0,12190.0,56041.0,26360.0,56177.0,43867.0,30927.0,86088.0,58420.0,60476.0,122920.0,161812.0,1015.0,67082.0,28578.0,41862.0,77372.0,43193002133.0,2.49731938373e+11,4.27067918644e+11,2345126.0,812229.0,865043.0,333509.0,478719.0,60846.0,148822369.0,606870.0,110468946.0,143706956.0,2718001264.0,172469520.0,34668570.0,1150288757.0,194491634.0,3599289563.0,2565928834.0,2317358085.0,809892885.0,1468180650.0,406085443.0,6050.70092442,3198.13449746,9248.83542188,2889.60106318,0.0,136.203435872,1316.22324179,11.9091762354,10827.2817849,6.32099134478,1345.05124774,0.0,804.375075194,14.3797196321,10.3685685144,0.0,0.0,0.0,0.0,1867.4845914,1087.84166223,0.0,2983.60499526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,new york,"queens, new york",US/Eastern,NYLI,NYLI,NYPCC_NY,middle atlantic,northeast,PADD 1 (East Coast),eastern interconnection,east,1.195972149,7123.0,2157.0,2275.0,1355.0,801.0,118.0,3486.0,3172.0,0.0,0.0,228.0,97.0,130.0,303.0,324.0,20.0,84.0,142.0,87.0,164.0,0.0,128.0,311.0,621.0,53.0,180.0,190.0,108.0,314.0,95.0,109.0,70.0,35.0,58.0,25.0,32.0,184.0,19.0,252.0,105.0,64.0,160.0,238.0,257.0,229.0,612.0,0.0,169.0,84.0,99.0,279.0,139064430.0,1365693207.0,926316300.0,7276.0,2204.0,2303.0,1367.0,836.0,360.0,1123597.0,6481.0,350210.0,560101.0,9089530.0,626118.0,111422.0,4558899.0,734979.0,11913693.0,8665811.0,7594767.0,2684181.0,5124203.0,1354756.0,19.1125069166,36.3321499046,55.4446568212,7.89530296128,0.0,1.54732818571,14.9528483453,0.135293239408,123.002464462,0.0718091141152,15.2803465898,0.0,9.13803838915,0.163359649094,0.117791289222,0.0,0.0,0.0,0.0494243648208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,new york,"queens, new york",US/Eastern,NYLI,NYLI,NYPCC_NY,middle atlantic,northeast,PADD 1 (East Coast),eastern interconnection,east,1.195972149,7123.0,2157.0,2275.0,1355.0,801.0,118.0,3486.0,3172.0,0.0,0.0,228.0,97.0,130.0,303.0,324.0,20.0,84.0,142.0,87.0,164.0,0.0,128.0,311.0,621.0,53.0,180.0,190.0,108.0,314.0,95.0,109.0,70.0,35.0,58.0,25.0,32.0,184.0,19.0,252.0,105.0,64.0,160.0,238.0,257.0,229.0,612.0,0.0,169.0,84.0,99.0,279.0,139064430.0,1365693207.0,926316300.0,7276.0,2204.0,2303.0,1367.0,836.0,360.0,1123597.0,6481.0,350210.0,560101.0,9089530.0,626118.0,111422.0,4558899.0,734979.0,11913693.0,8665811.0,7594767.0,2684181.0,5124203.0,1354756.0,19.1125069166,36.3321499046,55.4446568212,7.89530296128,0.0,1.54732818571,14.9528483453,0.135293239408,123.002464462,0.0718091141152,15.2803465898,0.0,9.13803838915,0.163359649094,0.117791289222,0.0,0.0,0.0,0.0,21.2154085993,12.3583377672,0.0,33.8950047379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,new york,"rensselaer, new york",US/Eastern,NYUP,NYUP,NYPCC_NY,middle atlantic,northeast,PADD 1 (East Coast),eastern interconnection,east,679.036156,169045.0,69716.0,77567.0,42938.0,26778.0,7851.0,89946.0,84910.0,561.0,67.0,5377.0,5948.0,1803.0,8873.0,3310.0,338.0,1828.0,3912.0,1100.0,5389.0,67.0,2799.0,10479.0,12446.0,1597.0,5619.0,4005.0,9391.0,5036.0,6982.0,4747.0,2639.0,1590.0,1106.0,1675.0,986.0,5926.0,1402.0,4973.0,1731.0,1807.0,4756.0,3087.0,2788.0,8167.0,15445.0,255.0,3986.0,2749.0,3454.0,4662.0,3942590826.0,41200722519.0,21828517305.0,169947.0,70363.0,78728.0,42991.0,27372.0,5803.0,13314817.0,76530.0,10357692.0,13949443.0,289132714.0,18260344.0,3192794.0,115712095.0,20920855.0,349835405.0,276039797.0,240163747.0,77050516.0,133366985.0,32847079.0,453.58328397,20628.27586,21081.859144,269.19339112,0.0,878.525293565,8489.76681451,76.8153349532,69837.0114359,40.7710036186,8675.71023237,0.0,5188.29678963,92.7505780624,66.8782666136,0.0,20.0,0.0,7.4,728.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.9,0.0,0.0
us,new york,"richmond, new york",US/Eastern,NYCW,NYCW,NYPCC_NY,middle atlantic,northeast,PADD 1 (East Coast),eastern interconnection,east,56.273581067,470636.0,166585.0,178017.0,104495.0,62091.0,11432.0,231810.0,218136.0,61.0,37.0,15872.0,6363.0,3607.0,21312.0,12745.0,2044.0,5033.0,18938.0,5517.0,15311.0,120.0,9240.0,22521.0,38551.0,3815.0,10733.0,10550.0,15767.0,13674.0,18449.0,9769.0,5444.0,3197.0,995.0,3609.0,3493.0,16121.0,3600.0,14549.0,7801.0,12103.0,8073.0,7332.0,8119.0,23255.0,35017.0,78.0,13382.0,6964.0,5036.0,11751.0,11415206018.0,1.10245703758e+11,1.1354932675e+11,479446.0,169853.0,181041.0,105626.0,64227.0,14891.0,29727265.0,156465.0,29309479.0,46930835.0,754976728.0,51280933.0,9336029.0,359042693.0,59115912.0,962970110.0,717546480.0,629787286.0,226628527.0,431645689.0,115796518.0,1262.81535943,1709.52156762,2972.33692705,617.80138341,0.0,72.805790811,703.570166117,6.36589663228,5787.58390078,3.37880443779,718.979805068,0.0,429.968327034,7.68649375661,5.54238463541,0.0,0.0,0.0,0.0,0.0,56.9193719095,0.0,837.45719366,0.0,0.0,0.0,0.0,0.0,0.0,0.989902120165
us,new york,"richmond, new york",US/Eastern,RFCE,RFCE,MAAC,middle atlantic,northeast,PADD 1 (East Coast),eastern interconnection,east,0.574040451,3619.0,1530.0,1689.0,461.0,1069.0,159.0,1976.0,1840.0,0.0,0.0,200.0,89.0,67.0,193.0,122.0,19.0,43.0,192.0,21.0,32.0,0.0,50.0,232.0,199.0,24.0,104.0,173.0,82.0,135.0,151.0,81.0,30.0,25.0,15.0,15.0,13.0,185.0,34.0,68.0,26.0,52.0,68.0,78.0,81.0,189.0,377.0,0.0,76.0,103.0,64.0,111.0,77325678.0,193589113.0,697658580.0,3635.0,1535.0,1719.0,463.0,1073.0,37.0,91882.0,303.0,194165.0,197381.0,4543636.0,285420.0,58954.0,1938725.0,320302.0,6643377.0,4319998.0,3993894.0,1332621.0,2283885.0,629646.0,9.71053805016,17.4386366225,27.1491746726,5.86161173697,0.0,0.742683657235,7.17703987928,0.0649377932686,59.0384903468,0.0344668028324,7.33423186752,0.0,4.38605838986,0.0784090555282,0.0565372403071,0.0,0.0,0.0,0.0,0.0,0.580628090518,0.0,8.54280634049,0.0,0.0,0.0,0.0,0.0,0.0,0.0100978798351
us,new york,"rockland, new york",US/Eastern,NYUP,NYUP,NYPCC_NY,middle atlantic,northeast,PADD 1 (East Coast),eastern interconnection,east,194.0318387,320022.0,101415.0,106201.0,69330.0,32084.0,4786.0,151829.0,143863.0,202.0,19.0,8932.0,9359.0,3421.0,15569.0,4604.0,999.0,4006.0,7778.0,2654.0,11050.0,202.0,6543.0,19351.0,25651.0,2601.0,7460.0,7291.0,6172.0,7966.0,14088.0,7601.0,3817.0,1707.0,2271.0,3422.0,2052.0,13925.0,2823.0,11316.0,4138.0,4441.0,6215.0,6961.0,4742.0,16276.0,18485.0,203.0,6801.0,3569.0,4071.0,4939.0,8347009391.0,1.11e+11,52876309689.0,331802.0,104980.0,109680.0,71165.0,33815.0,13895.0,30266389.0,143286.0,22265504.0,36194684.0,597953222.0,40457847.0,7018003.0,291045942.0,46515623.0,745656757.0,568966544.0,490349551.0,171409277.0,330799020.0,86228935.0,858.686324368,5894.44650179,6753.13282616,368.566624084,0.0,251.035053949,2425.91657395,21.9496716775,19955.6439204,11.6501495949,2479.04915451,0.0,1482.5348502,26.5031030276,19.1101945389,0.0,0.0,0.0,22.3,0.0,33.1,0.0,1137.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
us,new york,"saratoga, new york",US/Eastern,NYUP,NYUP,NYPCC_NY,middle atlantic,northeast,PADD 1 (East Coast),eastern interconnection,east,842.5338823,225191.0,91411.0,102843.0,66124.0,25286.0,11432.0,115602.0,111485.0,770.0,117.0,7080.0,9345.0,2908.0,12492.0,3316.0,938.0,2256.0,6763.0,1994.0,9090.0,86.0,3115.0,13044.0,15134.0,2699.0,7559.0,4776.0,8002.0,4117.0,11438.0,6373.0,2961.0,3603.0,1097.0,2087.0,1578.0,8123.0,2036.0,6972.0,2291.0,2608.0,6717.0,3346.0,3699.0,12573.0,15504.0,453.0,5182.0,3572.0,4069.0,5203.0,6114689959.0,74232607294.0,31392825750.0,234809.0,95676.0,107881.0,68827.0,26850.0,8445.0,24570224.0,101165.0,16190210.0,23946608.0,467403915.0,30000540.0,4968939.0,196884077.0,34579015.0,548645034.0,442816578.0,378421152.0,122550022.0,220303155.0,53707043.0,604.234809078,25595.1339143,26199.3687234,356.912809867,0.0,1090.05583833,10533.9253747,95.3108635033,86652.3054088,50.5878098839,10764.6400846,0.0,6437.53031126,115.082980383,82.9811566197,0.0,0.0,0.0,0.0,131.8,0.0,114.1,0.0,0.0,0.0,0.0,0.0,214.6,0.0,0.0
us,new york,"schoharie, new york",US/Eastern,NYUP,NYUP,NYPCC_NY,middle atlantic,northeast,PADD 1 (East Coast),eastern interconnection,east,619.5115786,31976.0,13049.0,17370.0,9659.0,3390.0,4321.0,15695.0,14621.0,452.0,78.0,1211.0,816.0,305.0,2456.0,603.0,90.0,212.0,655.0,260.0,606.0,0.0,279.0,1777.0,2066.0,215.0,924.0,748.0,870.0,1074.0,1271.0,560.0,253.0,91.0,104.0,367.0,76.0,1207.0,202.0,531.0,394.0,237.0,886.0,583.0,441.0,1565.0,2014.0,253.0,875.0,854.0,532.0,1322.0,657021282.0,8437993413.0,2439338580.0,31927.0,13122.0,17562.0,9670.0,3452.0,1394.0,3862615.0,15754.0,1601779.0,2948986.0,47806293.0,3188210.0,547350.0,20550336.0,4180359.0,59209533.0,47716081.0,41148762.0,12753952.0,21723978.0,4912077.0,85.7983323271,18819.9930577,18905.79139,60.2819395329,0.0,801.513419643,7745.55050527,70.0816723779,63715.071454,37.1970013521,7915.19404974,0.0,4733.48864562,84.6200257877,61.0156913704,0.0,1166.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us,new york,"seneca, new york",US/Eastern,NYUP,NYUP,NYPCC_NY,middle atlantic,northeast,PADD 1 (East Coast),eastern interconnection,east,391.6123001,37464.0,14353.0,17276.0,10210.0,4144.0,2923.0,17051.0,16384.0,516.0,27.0,1122.0,2809.0,386.0,2059.0,503.0,73.0,149.0,239.0,109.0,406.0,0.0,544.0,1949.0,2784.0,185.0,935.0,622.0,966.0,667.0,1331.0,522.0,202.0,242.0,106.0,439.0,88.0,1023.0,183.0,1080.0,561.0,324.0,746.0,637.0,639.0,1818.0,2070.0,150.0,1059.0,624.0,1458.0,1082.0,679057275.0,7200526643.0,2335749752.0,37638.0,14479.0,17505.0,10244.0,4235.0,1552.0,4835153.0,19571.0,1706907.0,2899899.0,51814250.0,3342789.0,568147.0,20563198.0,4429487.0,63649377.0,51396126.0,44837764.0,13268328.0,21494298.0,4698613.0,100.523790415,11896.695758,11997.2195484,59.9557160259,0.0,506.661254882,4896.20041609,44.3007780045,40276.2539798,23.5133672388,5003.43731196,0.0,2992.18358468,53.49091781,38.5698929046,17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
