census region,housing types,technology,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,10,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,10,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,10,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2352555.14978,2352555.14978,2352555.14978,2352555.14978,2352555.14978,2352555.14978,2352555.14978,2352555.14978
66,28,10,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1633419.96848,1633419.96848,1633419.96848,1633419.96848,1633419.96848,1633419.96848,1633419.96848
66,28,10,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3512187.69321,3512187.69321,3512187.69321,3512187.69321,3512187.69321,3512187.69321
66,28,10,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7755813.58291,7755813.58291,7755813.58291,7755813.58291,7755813.58291
66,28,10,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,753311.056192,753311.056192,753311.056192,753311.056192
66,28,10,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15983284.5894,15983284.5894,15983284.5894
66,28,10,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,10,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,11,2000,149836709.615,149836709.615,149836709.615,149836709.615,149836709.615,149836709.615,149836709.615,149836709.615,149836709.615,149836709.615,149836709.615,149836709.615,149836709.615,149836709.615,149836709.615,149836709.615,149836709.615
66,28,11,2001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,11,2002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,11,2003,0.0,0.0,0.0,2380373.41492,2380373.41492,2380373.41492,2380373.41492,2380373.41492,2380373.41492,2380373.41492,2380373.41492,2380373.41492,2380373.41492,2380373.41492,2380373.41492,2380373.41492,2380373.41492
66,28,11,2004,0.0,0.0,0.0,0.0,1802823.24738,1802823.24738,1802823.24738,1802823.24738,1802823.24738,1802823.24738,1802823.24738,1802823.24738,1802823.24738,1802823.24738,1802823.24738,1802823.24738,1802823.24738
66,28,11,2005,0.0,0.0,0.0,0.0,0.0,4264433.59197,4264433.59197,4264433.59197,4264433.59197,4264433.59197,4264433.59197,4264433.59197,4264433.59197,4264433.59197,4264433.59197,4264433.59197,4264433.59197
66,28,11,2006,0.0,0.0,0.0,0.0,0.0,0.0,6326451.07105,6326451.07105,6326451.07105,6326451.07105,6326451.07105,6326451.07105,6326451.07105,6326451.07105,6326451.07105,6326451.07105,6326451.07105
66,28,11,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143342.40792,1143342.40792,1143342.40792,1143342.40792,1143342.40792,1143342.40792,1143342.40792,1143342.40792,1143342.40792,1143342.40792
66,28,11,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21133399.3418,21133399.3418,21133399.3418,21133399.3418,21133399.3418,21133399.3418,21133399.3418,21133399.3418,21133399.3418
66,28,11,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,11,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00373055530086,0.00373055530086,0.00373055530086,0.00373055530086,0.00373055530086,0.00373055530086,0.00373055530086
66,28,11,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143381464.015,143381464.015,143381464.015,143381464.015,143381464.015,143381464.015
66,28,11,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0317645419957,0.0317645419957,0.0317645419957,0.0317645419957,0.0317645419957
66,28,11,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,28,11,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2380888.18754,2380888.18754,2380888.18754
66,28,11,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802860.80615,1802860.80615
66,28,11,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4265126.19782
66,28,12,2000,1784645.03655,1784645.03655,1784645.03655,1784645.03655,1784645.03655,1784645.03655,1784645.03655,1784645.03655,1784645.03655,1784645.03655,1784645.03655,1784645.03655,1784645.03655,1784645.03655,1784645.03655,1784645.03655,1784645.03655
66,28,12,2001,0.0,860021.584853,860021.584853,860021.584853,860021.584853,860021.584853,860021.584853,860021.584853,860021.584853,860021.584853,860021.584853,860021.584853,860021.584853,860021.584853,860021.584853,860021.584853,860021.584853
66,28,12,2002,0.0,0.0,13759181.146,13759181.146,13759181.146,13759181.146,13759181.146,13759181.146,13759181.146,13759181.146,13759181.146,13759181.146,13759181.146,13759181.146,13759181.146,13759181.146,13759181.146
66,28,12,2003,0.0,0.0,0.0,5.96186827829e-10,5.96186827829e-10,5.96186827829e-10,5.96186827829e-10,5.96186827829e-10,5.96186827829e-10,5.96186827829e-10,5.96186827829e-10,5.96186827829e-10,5.96186827829e-10,5.96186827829e-10,5.96186827829e-10,5.96186827829e-10,5.96186827829e-10
66,28,12,2004,0.0,0.0,0.0,0.0,0.11984499752,0.11984499752,0.11984499752,0.11984499752,0.11984499752,0.11984499752,0.11984499752,0.11984499752,0.11984499752,0.11984499752,0.11984499752,0.11984499752,0.11984499752
66,28,12,2005,0.0,0.0,0.0,0.0,0.0,104288277.705,104288277.705,104288277.705,104288277.705,104288277.705,104288277.705,104288277.705,104288277.705,104288277.705,104288277.705,104288277.705,104288277.705
