timepoint,technology,region,power,charging,state_of_charge,goal_state_of_charge_start,goal_state_of_charge_end
717,"(2, 33, 0, 47)",2,0,0,0,,
717,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
717,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
717,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
717,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
717,"(91, 62L, 2L, 64L, 1983L)",2,112089,,,,
717,"(91, 62L, 3L, 64L, 1983L)",3,277778,,,,
718,"(3, 33, 0, 46)",3,11376.9,0,42321,20371.8,8994.9
718,"(3, 33, 0, 47)",3,0,0,1374.84,,
718,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
718,"(1, 33, 0, 66)",1,0,0,0,,
718,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
718,"(1, 33, 0, 47)",1,0,0,0,,
718,"(2, 33, 0, 47)",2,0,0,0,,
718,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
718,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
718,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
718,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
718,"(91, 62L, 2L, 64L, 1983L)",2,99233.6,,,,
718,"(91, 62L, 3L, 64L, 1983L)",3,277778,,,,
719,"(3, 33, 0, 46)",3,11376.9,0,29200.5,20371.8,8994.9
719,"(3, 33, 0, 47)",3,1192.14,0,1374.84,,
719,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
719,"(1, 33, 0, 66)",1,0,0,0,,
719,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
719,"(1, 33, 0, 47)",1,0,0,0,,
719,"(2, 33, 0, 47)",2,0,0,0,,
719,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
719,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
719,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
719,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
719,"(91, 62L, 2L, 64L, 1983L)",2,87691.1,,,,
719,"(91, 62L, 3L, 64L, 1983L)",3,277778,,,,
720,"(3, 33, 0, 46)",3,0,11376.9,16080,20371.8,8994.9
720,"(3, 33, 0, 47)",3,0,0,0,,
720,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
720,"(1, 33, 0, 66)",1,0,0,0,,
720,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
720,"(1, 33, 0, 47)",1,0,0,0,,
720,"(2, 33, 0, 47)",2,0,0,0,,
720,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
720,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
720,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
720,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
720,"(91, 62L, 2L, 64L, 1983L)",2,70963,,,,
720,"(91, 62L, 3L, 64L, 1983L)",3,274092,,,,
721,"(3, 33, 0, 46)",3,0,11376.9,25945,20371.8,8994.9
721,"(3, 33, 0, 47)",3,0,0,0,,
721,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
721,"(1, 33, 0, 66)",1,0,0,0,,
721,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
721,"(1, 33, 0, 47)",1,0,0,0,,
721,"(2, 33, 0, 47)",2,0,0,0,,
721,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
721,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
721,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
721,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
721,"(91, 62L, 2L, 64L, 1983L)",2,70754.9,,,,
721,"(91, 62L, 3L, 64L, 1983L)",3,231983,,,,
722,"(3, 33, 0, 46)",3,0,11376.9,35810,20371.8,8994.9
722,"(3, 33, 0, 47)",3,0,0,0,,
722,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
722,"(1, 33, 0, 66)",1,0,0,0,,
722,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
722,"(1, 33, 0, 47)",1,0,0,0,,
722,"(2, 33, 0, 47)",2,0,0,0,,
722,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
722,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
722,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
722,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
722,"(91, 62L, 2L, 64L, 1983L)",2,57226.6,,,,
722,"(91, 62L, 3L, 64L, 1983L)",3,196775,,,,
723,"(3, 33, 0, 46)",3,0,11376.9,45675.1,20371.8,8994.9
723,"(3, 33, 0, 47)",3,0,0,0,,
723,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
723,"(1, 33, 0, 66)",1,0,0,0,,
723,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
723,"(1, 33, 0, 47)",1,0,0,0,,
723,"(2, 33, 0, 47)",2,0,0,0,,
723,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
723,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
723,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
723,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
723,"(91, 62L, 2L, 64L, 1983L)",2,54401.1,,,,
723,"(91, 62L, 3L, 64L, 1983L)",3,193887,,,,
724,"(3, 33, 0, 46)",3,0,11376.9,55540.1,20371.8,8994.9
724,"(3, 33, 0, 47)",3,0,0,0,,
724,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
724,"(1, 33, 0, 66)",1,0,0,0,,
724,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
724,"(1, 33, 0, 47)",1,0,0,0,,
724,"(2, 33, 0, 47)",2,0,0,0,,
724,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
724,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
724,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
724,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
724,"(91, 62L, 2L, 64L, 1983L)",2,50244.9,,,,
724,"(91, 62L, 3L, 64L, 1983L)",3,167308,,,,
725,"(3, 33, 0, 46)",3,0,11376.9,65405.1,20371.8,8994.9
725,"(3, 33, 0, 47)",3,0,2858.75,0,,
725,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
725,"(1, 33, 0, 66)",1,0,0,0,,
725,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
725,"(1, 33, 0, 47)",1,0,0,0,,
725,"(2, 33, 0, 47)",2,0,0,0,,
725,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
725,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
725,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
725,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
725,"(91, 62L, 2L, 64L, 1983L)",2,51596.8,,,,
725,"(91, 62L, 3L, 64L, 1983L)",3,159674,,,,
726,"(3, 33, 0, 46)",3,0,11376.9,75270.2,20371.8,8994.9
726,"(3, 33, 0, 47)",3,0,4663.36,2478.85,,
726,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
726,"(1, 33, 0, 66)",1,0,0,0,,
726,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
726,"(1, 33, 0, 47)",1,0,0,0,,
726,"(2, 33, 0, 47)",2,0,0,0,,
726,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
726,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
726,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
726,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
726,"(91, 62L, 2L, 64L, 1983L)",2,61689.1,,,,
726,"(91, 62L, 3L, 64L, 1983L)",3,152905,,,,
727,"(3, 33, 0, 46)",3,0,11376.9,85135.2,20371.8,8994.9
727,"(3, 33, 0, 47)",3,0,4663.36,6522.5,,
727,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
727,"(1, 33, 0, 66)",1,0,0,0,,
727,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
727,"(1, 33, 0, 47)",1,0,0,0,,
727,"(2, 33, 0, 47)",2,0,0,0,,
727,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
727,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
727,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
727,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
727,"(91, 62L, 2L, 64L, 1983L)",2,77451.8,,,,
727,"(91, 62L, 3L, 64L, 1983L)",3,161347,,,,
728,"(3, 33, 0, 46)",3,0,11376.9,95000.2,20371.8,8994.9
728,"(3, 33, 0, 47)",3,0,4663.36,10566.1,,
728,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
728,"(1, 33, 0, 66)",1,0,0,0,,
728,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
728,"(1, 33, 0, 47)",1,0,0,0,,
728,"(2, 33, 0, 47)",2,0,0,0,,
728,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
728,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
728,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
728,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
728,"(91, 62L, 2L, 64L, 1983L)",2,109967,,,,
728,"(91, 62L, 3L, 64L, 1983L)",3,189932,,,,
729,"(3, 33, 0, 46)",3,0,11376.9,104865,20371.8,8994.9
729,"(3, 33, 0, 47)",3,0,4663.36,14609.8,,
729,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
729,"(1, 33, 0, 66)",1,0,0,0,,
729,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
729,"(1, 33, 0, 47)",1,0,0,0,,
729,"(2, 33, 0, 47)",2,0,0,0,,
729,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
729,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
729,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
729,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
729,"(91, 62L, 2L, 64L, 1983L)",2,132563,,,,
729,"(91, 62L, 3L, 64L, 1983L)",3,239498,,,,
730,"(3, 33, 0, 46)",3,11376.9,0,114730,20371.8,8994.9
730,"(3, 33, 0, 47)",3,4663.36,0,18653.4,,
730,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
730,"(1, 33, 0, 66)",1,0,0,0,,
730,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
730,"(1, 33, 0, 47)",1,0,0,0,,
730,"(2, 33, 0, 47)",2,0,0,0,,
730,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
730,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
730,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
730,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
730,"(91, 62L, 2L, 64L, 1983L)",2,129671,,,,
730,"(91, 62L, 3L, 64L, 1983L)",3,277778,,,,
731,"(3, 33, 0, 46)",3,11376.9,0,101610,20371.8,8994.9
731,"(3, 33, 0, 47)",3,4663.36,0,13275.4,,
731,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
731,"(1, 33, 0, 66)",1,0,0,0,,
731,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
731,"(1, 33, 0, 47)",1,0,0,0,,
731,"(2, 33, 0, 47)",2,0,0,0,,
731,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
731,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
731,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
731,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
731,"(91, 62L, 2L, 64L, 1983L)",2,113148,,,,
731,"(91, 62L, 3L, 64L, 1983L)",3,277778,,,,
732,"(3, 33, 0, 46)",3,11376.9,0,88489.3,20371.8,8994.9
732,"(3, 33, 0, 47)",3,4663.36,0,7897.34,,
732,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
732,"(1, 33, 0, 66)",1,0,0,0,,
732,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
732,"(1, 33, 0, 47)",1,0,0,0,,
732,"(2, 33, 0, 47)",2,0,0,0,,
732,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
732,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
732,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
732,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
732,"(91, 62L, 2L, 64L, 1983L)",2,118882,,,,
732,"(91, 62L, 3L, 64L, 1983L)",3,277778,,,,
733,"(3, 33, 0, 46)",3,11376.9,0,75368.8,20371.8,8994.9
733,"(3, 33, 0, 47)",3,2184.5,0,2519.29,,
733,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
733,"(1, 33, 0, 66)",1,0,0,0,,
733,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
733,"(1, 33, 0, 47)",1,0,0,0,,
733,"(2, 33, 0, 47)",2,0,0,0,,
733,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
733,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
733,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
733,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
733,"(91, 62L, 2L, 64L, 1983L)",2,121734,,,,
733,"(91, 62L, 3L, 64L, 1983L)",3,277778,,,,
734,"(3, 33, 0, 46)",3,11376.9,0,62248.3,20371.8,8994.9
734,"(3, 33, 0, 47)",3,0,0,0,,
734,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
734,"(1, 33, 0, 66)",1,0,0,0,,
734,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
734,"(1, 33, 0, 47)",1,0,0,0,,
734,"(2, 33, 0, 47)",2,0,0,0,,
734,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
734,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
734,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
734,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
734,"(91, 62L, 2L, 64L, 1983L)",2,115786,,,,
734,"(91, 62L, 3L, 64L, 1983L)",3,277778,,,,
735,"(3, 33, 0, 46)",3,11376.9,0,49127.8,20371.8,8994.9
735,"(3, 33, 0, 47)",3,0,0,0,,
735,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
735,"(1, 33, 0, 66)",1,0,0,0,,
735,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
735,"(1, 33, 0, 47)",1,0,0,0,,
735,"(2, 33, 0, 47)",2,0,0,0,,
735,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
735,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
735,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
735,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
735,"(91, 62L, 2L, 64L, 1983L)",2,101688,,,,
735,"(91, 62L, 3L, 64L, 1983L)",3,277778,,,,
736,"(3, 33, 0, 46)",3,11376.9,0,36007.3,20371.8,8994.9
736,"(3, 33, 0, 47)",3,0,0,0,,
736,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
736,"(1, 33, 0, 66)",1,0,0,0,,
736,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
736,"(1, 33, 0, 47)",1,0,0,0,,
736,"(2, 33, 0, 47)",2,0,0,0,,
736,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
736,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
736,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
736,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
736,"(91, 62L, 2L, 64L, 1983L)",2,98232.6,,,,
736,"(91, 62L, 3L, 64L, 1983L)",3,277778,,,,
737,"(3, 33, 0, 46)",3,0,11376.9,22886.9,20371.8,8994.9
737,"(3, 33, 0, 47)",3,0,4663.36,0,,
737,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
737,"(1, 33, 0, 66)",1,0,0,0,,
737,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
737,"(1, 33, 0, 47)",1,0,0,0,,
737,"(2, 33, 0, 47)",2,0,0,0,,
737,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
737,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
737,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
737,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
737,"(91, 62L, 2L, 64L, 1983L)",2,94966,,,,
737,"(91, 62L, 3L, 64L, 1983L)",3,270988,,,,
738,"(3, 33, 0, 46)",3,0,11376.9,32751.9,20371.8,8994.9
738,"(3, 33, 0, 47)",3,0,4663.36,4043.64,,
738,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
738,"(1, 33, 0, 66)",1,0,0,0,,
738,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
738,"(1, 33, 0, 47)",1,0,0,0,,
738,"(2, 33, 0, 47)",2,0,0,0,,
738,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
738,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
738,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
738,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
738,"(91, 62L, 2L, 64L, 1983L)",2,104089,,,,
738,"(91, 62L, 3L, 64L, 1983L)",3,258210,,,,
739,"(3, 33, 0, 46)",3,0,11376.9,42616.9,20371.8,8994.9
739,"(3, 33, 0, 47)",3,0,4663.36,8087.29,,
739,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
739,"(1, 33, 0, 66)",1,0,0,0,,
739,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
739,"(1, 33, 0, 47)",1,0,0,0,,
739,"(2, 33, 0, 47)",2,0,0,0,,
739,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
739,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
739,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
739,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
739,"(91, 62L, 2L, 64L, 1983L)",2,121335,,,,
739,"(91, 62L, 3L, 64L, 1983L)",3,261475,,,,
740,"(3, 33, 0, 46)",3,11376.9,0,52481.9,20371.8,8994.9
740,"(3, 33, 0, 47)",3,2315.43,0,12130.9,,
740,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
740,"(1, 33, 0, 66)",1,0,0,0,,
740,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
740,"(1, 33, 0, 47)",1,0,0,0,,
740,"(2, 33, 0, 47)",2,0,0,0,,
740,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
740,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
740,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
740,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
740,"(91, 62L, 2L, 64L, 1983L)",2,125925,,,,
740,"(91, 62L, 3L, 64L, 1983L)",3,277778,,,,
741,"(3, 33, 0, 46)",3,11376.9,0,39361.5,20371.8,8994.9
741,"(3, 33, 0, 47)",3,4663.36,0,9460.64,,
741,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
741,"(1, 33, 0, 66)",1,0,0,0,,
741,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
741,"(1, 33, 0, 47)",1,0,0,0,,
741,"(2, 33, 0, 47)",2,0,0,0,,
741,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
741,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
741,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
741,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
741,"(91, 62L, 2L, 64L, 1983L)",2,112244,,,,
741,"(91, 62L, 3L, 64L, 1983L)",3,277778,,,,
742,"(3, 33, 0, 46)",3,11376.9,0,26241,20371.8,8994.9
742,"(3, 33, 0, 47)",3,3540.06,0,4082.6,,
742,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
742,"(1, 33, 0, 66)",1,0,0,0,,
742,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
742,"(1, 33, 0, 47)",1,0,0,0,,
742,"(2, 33, 0, 47)",2,0,0,0,,
742,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
742,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
742,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
742,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
742,"(91, 62L, 2L, 64L, 1983L)",2,101358,,,,
742,"(91, 62L, 3L, 64L, 1983L)",3,277778,,,,
743,"(3, 33, 0, 46)",3,11376.9,0,13120.5,20371.8,8994.9
743,"(3, 33, 0, 47)",3,0,0,0,,
743,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
743,"(1, 33, 0, 66)",1,0,0,0,,
743,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
743,"(1, 33, 0, 47)",1,0,0,0,,
743,"(2, 33, 0, 47)",2,0,0,0,,
743,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
743,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
743,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
743,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
743,"(91, 62L, 2L, 64L, 1983L)",2,87820.4,,,,
743,"(91, 62L, 3L, 64L, 1983L)",3,277778,,,,
744,"(3, 33, 0, 46)",3,0,0,0,20371.8,8994.9
744,"(3, 33, 0, 47)",3,0,0,0,,
744,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
744,"(1, 33, 0, 66)",1,0,0,0,,
744,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
744,"(1, 33, 0, 47)",1,0,0,0,,
744,"(2, 33, 0, 47)",2,0,0,0,,
744,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
744,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
744,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
744,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
744,"(91, 62L, 2L, 64L, 1983L)",2,72177.1,,,,
744,"(91, 62L, 3L, 64L, 1983L)",3,255208,,,,
745,"(3, 33, 0, 46)",3,0,0,0,20371.8,8994.9
745,"(3, 33, 0, 47)",3,0,0,0,,
745,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
745,"(1, 33, 0, 66)",1,0,0,0,,
745,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
745,"(1, 33, 0, 47)",1,0,0,0,,
745,"(2, 33, 0, 47)",2,0,0,0,,
745,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
745,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
745,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
745,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
745,"(91, 62L, 2L, 64L, 1983L)",2,68091.2,,,,
745,"(91, 62L, 3L, 64L, 1983L)",3,211307,,,,
746,"(3, 33, 0, 46)",3,0,0,0,20371.8,8994.9
746,"(3, 33, 0, 47)",3,0,0,0,,
746,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
746,"(1, 33, 0, 66)",1,0,0,0,,
746,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
746,"(1, 33, 0, 47)",1,0,0,0,,
746,"(2, 33, 0, 47)",2,0,0,0,,
746,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
746,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
746,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
746,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
746,"(91, 62L, 2L, 64L, 1983L)",2,56036.3,,,,
746,"(91, 62L, 3L, 64L, 1983L)",3,175799,,,,
747,"(3, 33, 0, 46)",3,0,6088.98,0,20371.8,8994.9
747,"(3, 33, 0, 47)",3,0,0,0,,
747,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
747,"(1, 33, 0, 66)",1,0,0,0,,
747,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
747,"(1, 33, 0, 47)",1,0,0,0,,
747,"(2, 33, 0, 47)",2,0,0,0,,
747,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
747,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
747,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
747,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
747,"(91, 62L, 2L, 64L, 1983L)",2,50899.4,,,,
747,"(91, 62L, 3L, 64L, 1983L)",3,172260,,,,
748,"(3, 33, 0, 46)",3,0,11376.9,5279.82,20371.8,8994.9
748,"(3, 33, 0, 47)",3,0,0,0,,
748,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
748,"(1, 33, 0, 66)",1,0,0,0,,
748,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
748,"(1, 33, 0, 47)",1,0,0,0,,
748,"(2, 33, 0, 47)",2,0,0,0,,
748,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
748,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
748,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
748,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
748,"(91, 62L, 2L, 64L, 1983L)",2,49373.9,,,,
748,"(91, 62L, 3L, 64L, 1983L)",3,151924,,,,
749,"(3, 33, 0, 46)",3,0,11376.9,15144.8,20371.8,8994.9
749,"(3, 33, 0, 47)",3,0,0,0,,
749,"(2, 33, 0, 46)",2,0,0,10.8299,10.8299,5.41495
749,"(1, 33, 0, 66)",1,0,0,0,,
749,"(1, 33, 0, 46)",1,0,0,72473.9,72473.9,34801.59999999999
749,"(1, 33, 0, 47)",1,0,0,0,,
749,"(2, 33, 0, 47)",2,0,0,0,,
749,"(13, 56L, 1L, 25L, 1990L)",1,27777.8,,,,
749,"(91, 63L, 3L, 64L, 1982L)",3,27777.8,,,,
749,"(91, 62L, 2L, 64L, 2003L)",2,27777.8,,,,
749,"(13, 61L, 1L, 25L, 2002L)",1,277778,,,,
749,"(91, 62L, 2L, 64L, 1983L)",2,52150.8,,,,
749,"(91, 62L, 3L, 64L, 1983L)",3,141287,,,,
