census region,housing types,technology,final_energy,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,9,5.0,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00724385585896,0.00723081031441,0.00721795892709
66,28,9,5.0,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00731374723966,0.00730078684942
66,28,9,5.0,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00730843145229
66,28,10,2.0,1999,0.124326703336,0.117378068042,0.110538741278,0.103820507349,0.097301732868,0.0908869644554,0.0844620158282,0.0780037278492,0.0716011179557,0.0652375273026,0.059023558838,0.0529988733549,0.0471462077603,0.0414907734903,0.0360621594568,0.0308833009574,0.0260258972182
66,28,10,2.0,2000,0.00694139926663,0.0069076777979,0.00687677640879,0.00684952585282,0.00683119907369,0.00681499865012,0.00679019192891,0.00675027752154,0.00669701147513,0.00662219671226,0.00652920092311,0.00641499928227,0.00626899237886,0.00608406060022,0.00585309660314,0.00556763841215,0.00522878690062
66,28,10,2.0,2001,0.0,0.00754253206061,0.00750892162794,0.00747978616219,0.00746143305152,0.0074471255761,0.00742592803611,0.0073915854124,0.00734690909034,0.0072837949432,0.00720677276349,0.0071132658358,0.00699207198699,0.00683538870598,0.00663480844898,0.00637951488487,0.00606855844026
66,28,10,2.0,2002,0.0,0.0,0.00745922687876,0.00743041383206,0.0074127964003,0.00740022858035,0.00738252271119,0.00735423389883,0.00731900072163,0.00726963299512,0.00721153332152,0.00714300554175,0.00705357795863,0.00693589513023,0.00678155403955,0.00657902451308,0.00632606024718
66,28,10,2.0,2003,0.0,0.0,0.0,0.00735511321103,0.00733780229876,0.00732596896161,0.00731006710136,0.00728536991877,0.00725624174522,0.00721638549017,0.00717203671827,0.00712242504438,0.00705799802939,0.00697214181531,0.00685691305645,0.00670073521473,0.00650080722341
66,28,10,2.0,2004,0.0,0.0,0.0,0.0,0.00714175463744,0.00713036182179,0.00711547443515,0.00709301273163,0.00706786868776,0.00703464582862,0.00700022988129,0.00696474686609,0.00691975937172,0.00685963225251,0.00677727169196,0.00666169019972,0.00651014705996
66,28,10,2.0,2005,0.0,0.0,0.0,0.0,0.0,0.00703177812077,0.00701721895677,0.00699564737213,0.00697239968974,0.00694278374049,0.00691432017196,0.00688794714414,0.00685619424339,0.00681435829618,0.00675622632082,0.00667152867531,0.00655794010534
66,28,10,2.0,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.00707988473428,0.0070582436158,0.00703537116088,0.00700704665307,0.00698149538619,0.00696040577037,0.00693705521176,0.00690755981248,0.0068665073475,0.00680428065588,0.00671917480145
66,28,10,2.0,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00718824068695,0.00716507194237,0.00713681691239,0.00711237478912,0.00709411680647,0.00707594927255,0.00705474790523,0.0070258744623,0.0069803745388,0.00691731588149
66,28,10,2.0,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00718863476516,0.00716041170516,0.00713648040179,0.00711974453008,0.00710474319119,0.00708909760878,0.00706898610205,0.0070362800973,0.00699091485232
66,28,10,2.0,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00699837716035,0.00697510906034,0.00695932856406,0.00694621060664,0.00693406832266,0.00691990402966,0.00689657317,0.00686486328892
