subsector_id,gau,oth_1,oth_2,demand_technology,year,value,id
2,east north central,merc/service,,,2013,0.117,63
2,east north central,warehouse,,,2013,0.0468,64
2,east north central,other,,,2013,0.0582,65
2,west north central,assembly,,,2013,0.0582,66
2,west north central,education,,,2013,0.0948,67
2,west north central,food sales,,,2013,0.2778,68
2,west north central,food service,,,2013,0.1524,69
2,west north central,health,,,2013,0.4821,70
2,west north central,lodging,,,2013,0.2121,71
2,west north central,office-large,,,2013,0.0582,72
2,west north central,office-small,,,2013,0.0957,73
2,west north central,merc/service,,,2013,0.117,74
2,west north central,warehouse,,,2013,0.0468,75
2,west north central,other,,,2013,0.0582,76
2,south atlantic,assembly,,,2013,0.0456,77
2,south atlantic,education,,,2013,0.0717,78
2,south atlantic,food sales,,,2013,0.2457,79
2,south atlantic,food service,,,2013,0.1134,80
2,south atlantic,health,,,2013,0.459,81
2,south atlantic,lodging,,,2013,0.1851,82
2,south atlantic,office-large,,,2013,0.0456,83
2,south atlantic,office-small,,,2013,0.0594,84
2,south atlantic,merc/service,,,2013,0.0807,85
2,south atlantic,warehouse,,,2013,0.0216,86
2,south atlantic,other,,,2013,0.0456,87
2,east south central,assembly,,,2013,0.0954,88
2,east south central,education,,,2013,0.1641,89
2,east south central,food sales,,,2013,0.3735,90
2,east south central,food service,,,2013,0.2694,91
2,east south central,health,,,2013,0.5517,92
2,east south central,lodging,,,2013,0.2934,93
2,east south central,office-large,,,2013,0.0954,94
2,east south central,office-small,,,2013,0.2043,95
2,east south central,merc/service,,,2013,0.2262,96
2,east south central,warehouse,,,2013,0.1224,97
2,east south central,other,,,2013,0.0954,98
2,west south central,assembly,,,2013,0.1083,99
2,west south central,education,,,2013,0.1836,100
2,west south central,food sales,,,2013,0.4008,101
2,west south central,food service,,,2013,0.2952,102
2,west south central,health,,,2013,0.5622,103
2,west south central,lodging,,,2013,0.3102,104
2,west south central,office-large,,,2013,0.1083,105
2,west south central,office-small,,,2013,0.2433,106
2,west south central,merc/service,,,2013,0.2595,107
2,west south central,warehouse,,,2013,0.1503,108
2,west south central,other,,,2013,0.1083,109
2,mountain,assembly,,,2013,0.0573,110
2,mountain,education,,,2013,0.0918,111
2,mountain,food sales,,,2013,0.3828,112
2,mountain,food service,,,2013,0.1521,113
2,mountain,health,,,2013,0.4248,114
2,mountain,lodging,,,2013,0.2058,115
2,mountain,office-large,,,2013,0.0573,116
2,mountain,office-small,,,2013,0.114,117
2,mountain,merc/service,,,2013,0.126,118
2,mountain,warehouse,,,2013,0.0489,119
2,mountain,other,,,2013,0.0573,120
2,pacific,assembly,,,2013,0.0381,121
2,pacific,education,,,2013,0.0501,122
2,pacific,food sales,,,2013,0.363,123
2,pacific,food service,,,2013,0.0435,124
2,pacific,health,,,2013,0.4701,125
2,pacific,lodging,,,2013,0.1896,126
2,pacific,office-large,,,2013,0.0381,127
2,pacific,office-small,,,2013,0.0243,128
2,pacific,merc/service,,,2013,0.0363,129
2,pacific,warehouse,,,2013,0.0018,130
2,pacific,other,,,2013,0.0381,131
2,new england,assembly,,,2012,0.1056,1158
2,new england,education,,,2012,0.1797,1159
2,new england,food sales,,,2012,0.3954,1160
2,new england,food service,,,2012,0.2901,1161
2,new england,health,,,2012,0.5601,1162
2,new england,lodging,,,2012,0.3069,1163
2,new england,office-large,,,2012,0.1056,1164
2,new england,office-small,,,2012,0.2355,1165
2,new england,merc/service,,,2012,0.2529,1166
2,new england,warehouse,,,2012,0.1446,1167
2,new england,other,,,2012,0.1056,1168
2,middle atlantic,assembly,,,2012,0.0831,1169
2,middle atlantic,education,,,2012,0.141,1170
2,middle atlantic,food sales,,,2012,0.3417,1171
2,middle atlantic,food service,,,2012,0.2304,1172
2,middle atlantic,health,,,2012,0.5286,1173
2,middle atlantic,lodging,,,2012,0.2664,1174
2,middle atlantic,office-large,,,2012,0.0831,1175
2,middle atlantic,office-small,,,2012,0.168,1176
2,middle atlantic,merc/service,,,2012,0.1899,1177
2,middle atlantic,warehouse,,,2012,0.0972,1178
2,middle atlantic,other,,,2012,0.0831,1179
2,east north central,assembly,,,2012,0.0582,1180
2,east north central,education,,,2012,0.0948,1181
2,east north central,food sales,,,2012,0.2778,1182
2,east north central,food service,,,2012,0.1524,1183
2,east north central,health,,,2012,0.4821,1184
2,east north central,lodging,,,2012,0.2121,1185
2,east north central,office-large,,,2012,0.0582,1186
2,east north central,office-small,,,2012,0.0957,1187
2,east north central,merc/service,,,2012,0.117,1188
2,east north central,warehouse,,,2012,0.0468,1189
2,east north central,other,,,2012,0.0582,1190
2,west north central,assembly,,,2012,0.0582,1191
2,west north central,education,,,2012,0.0948,1192
2,west north central,food sales,,,2012,0.2778,1193
2,west north central,food service,,,2012,0.1524,1194
2,west north central,health,,,2012,0.4821,1195
2,west north central,lodging,,,2012,0.2121,1196
2,west north central,office-large,,,2012,0.0582,1197
2,west north central,office-small,,,2012,0.0957,1198
2,west north central,merc/service,,,2012,0.117,1199
2,west north central,warehouse,,,2012,0.0468,1200
2,west north central,other,,,2012,0.0582,1201
2,south atlantic,assembly,,,2012,0.0456,1202
2,south atlantic,education,,,2012,0.0717,1203
2,south atlantic,food sales,,,2012,0.2457,1204
2,south atlantic,food service,,,2012,0.1134,1205
2,south atlantic,health,,,2012,0.459,1206
2,south atlantic,lodging,,,2012,0.1851,1207
2,south atlantic,office-large,,,2012,0.0456,1208
2,south atlantic,office-small,,,2012,0.0594,1209
2,south atlantic,merc/service,,,2012,0.0807,1210
2,south atlantic,warehouse,,,2012,0.0216,1211
2,south atlantic,other,,,2012,0.0456,1212
2,east south central,assembly,,,2012,0.0954,1213
2,east south central,education,,,2012,0.1641,1214
2,east south central,food sales,,,2012,0.3735,1215
2,east south central,food service,,,2012,0.2694,1216
2,east south central,health,,,2012,0.5517,1217
2,east south central,lodging,,,2012,0.2934,1218
2,east south central,office-large,,,2012,0.0954,1219
2,east south central,office-small,,,2012,0.2043,1220
2,east south central,merc/service,,,2012,0.2262,1221
2,east south central,warehouse,,,2012,0.1224,1222
2,east south central,other,,,2012,0.0954,1223
2,west south central,assembly,,,2012,0.1083,1224
2,west south central,education,,,2012,0.1836,1225
2,west south central,food sales,,,2012,0.4008,1226
2,west south central,food service,,,2012,0.2952,1227
2,west south central,health,,,2012,0.5622,1228
2,west south central,lodging,,,2012,0.3102,1229
2,west south central,office-large,,,2012,0.1083,1230
2,west south central,office-small,,,2012,0.2433,1231
2,west south central,merc/service,,,2012,0.2595,1232
2,west south central,warehouse,,,2012,0.1503,1233
2,west south central,other,,,2012,0.1083,1234
2,mountain,assembly,,,2012,0.0573,1235
2,mountain,education,,,2012,0.0918,1236
2,mountain,food sales,,,2012,0.3828,1237
2,mountain,food service,,,2012,0.1521,1238
2,mountain,health,,,2012,0.4248,1239
2,mountain,lodging,,,2012,0.2058,1240
2,mountain,office-large,,,2012,0.0573,1241
2,mountain,office-small,,,2012,0.114,1242
2,mountain,merc/service,,,2012,0.126,1243
2,mountain,warehouse,,,2012,0.0489,1244
2,mountain,other,,,2012,0.0573,1245
2,pacific,assembly,,,2012,0.0381,1246
2,pacific,education,,,2012,0.0501,1247
2,pacific,food sales,,,2012,0.363,1248
2,pacific,food service,,,2012,0.0435,1249
2,pacific,health,,,2012,0.4701,1250
2,pacific,lodging,,,2012,0.1896,1251
2,pacific,office-large,,,2012,0.0381,1252
2,pacific,office-small,,,2012,0.0243,1253
2,pacific,merc/service,,,2012,0.0363,1254
2,pacific,warehouse,,,2012,0.0018,1255
2,pacific,other,,,2012,0.0381,1256
84,us,,,Diesel Transit bus,2014,41503.0,10301
34,pacific,multi-family,,Reference Natural Gas Boiler/Radiator,2009,1975490.0,257
34,pacific,mobile home,,Reference Natural Gas Boiler/Radiator,2009,59385.6,347
34,new england,single-family,,Reference Electric Unit Heaters,2009,75657.0,132
34,west north central,single-family,,Reference Electric Unit Heaters,2009,135436.0,135
34,new england,mobile home,,Reference Electric Unit Heaters,2009,0.0,312
34,west north central,mobile home,,Reference Electric Unit Heaters,2009,46493.2,315
4,south atlantic,merc/service,,,2012,0.4157,10791
4,south atlantic,warehouse,,,2012,0.3145,10792
4,south atlantic,other,,,2012,0.3582,10793
4,east south central,assembly,,,2012,0.3582,10794
4,east south central,education,,,2012,0.4358,10795
4,east south central,food sales,,,2012,0.4241,10796
4,east south central,food service,,,2012,0.7371,10797
4,east south central,health,,,2012,0.488,10798
4,east south central,lodging,,,2012,0.3774,10799
34,new england,mobile home,,Reference Electric Furnace,2009,0.0,10720
34,middle atlantic,mobile home,,Reference Electric Furnace,2009,9106.4,10712
34,east north central,mobile home,,Reference Electric Furnace,2009,17974.3,10713
34,west north central,mobile home,,Reference Electric Furnace,2009,42916.8,10714
34,south atlantic,mobile home,,Reference Electric Furnace,2009,967059.0,10715
34,east south central,mobile home,,Reference Electric Furnace,2009,254132.0,10716
34,west south central,mobile home,,Reference Electric Furnace,2009,380391.0,10717
34,mountain,mobile home,,Reference Electric Furnace,2009,120926.0,10718
34,pacific,mobile home,,Reference Electric Furnace,2009,290536.0,10719
34,new england,multi-family,,Reference Electric Furnace,2009,9889.98,10721
34,middle atlantic,multi-family,,Reference Electric Furnace,2009,142748.0,10722
34,east north central,multi-family,,Reference Electric Furnace,2009,582151.0,10723
34,west north central,multi-family,,Reference Electric Furnace,2009,396828.0,10724
34,south atlantic,multi-family,,Reference Electric Furnace,2009,1901910.0,10725
34,east south central,multi-family,,Reference Electric Furnace,2009,505574.0,10726
34,west south central,multi-family,,Reference Electric Furnace,2009,1901930.0,10727
34,mountain,multi-family,,Reference Electric Furnace,2009,464415.0,10728
34,pacific,multi-family,,Reference Electric Furnace,2009,556783.0,10729
34,new england,single-family,,Reference Electric Furnace,2009,38239.4,10730
34,middle atlantic,single-family,,Reference Electric Furnace,2009,101904.0,10731
34,east north central,single-family,,Reference Electric Furnace,2009,580546.0,10732
34,west north central,single-family,,Reference Electric Furnace,2009,578478.0,10733
34,south atlantic,single-family,,Reference Electric Furnace,2009,3802170.0,10734
34,east south central,single-family,,Reference Electric Furnace,2009,1255120.0,10735
34,west south central,single-family,,Reference Electric Furnace,2009,2719790.0,10736
34,mountain,single-family,,Reference Electric Furnace,2009,508221.0,10737
34,pacific,single-family,,Reference Electric Furnace,2009,1033390.0,10738
4,new england,assembly,,,2012,0.3582,10739
4,new england,education,,,2012,0.4358,10740
4,new england,food sales,,,2012,0.4241,10741
4,new england,food service,,,2012,0.7371,10742
4,new england,health,,,2012,0.488,10743
4,new england,lodging,,,2012,0.3774,10744
4,new england,office-large,,,2012,0.3582,10745
4,new england,office-small,,,2012,0.3261,10746
4,new england,merc/service,,,2012,0.4157,10747
4,new england,warehouse,,,2012,0.3145,10748
4,new england,other,,,2012,0.3582,10749
4,middle atlantic,assembly,,,2012,0.3582,10750
4,middle atlantic,education,,,2012,0.4358,10751
4,middle atlantic,food sales,,,2012,0.4241,10752
4,middle atlantic,food service,,,2012,0.7371,10753
4,middle atlantic,health,,,2012,0.488,10754
4,middle atlantic,lodging,,,2012,0.3774,10755
4,middle atlantic,office-large,,,2012,0.3582,10756
4,middle atlantic,office-small,,,2012,0.3261,10757
4,middle atlantic,merc/service,,,2012,0.4157,10758
4,middle atlantic,warehouse,,,2012,0.3145,10759
4,middle atlantic,other,,,2012,0.3582,10760
4,east north central,assembly,,,2012,0.3582,10761
4,east north central,education,,,2012,0.4358,10762
4,east north central,food sales,,,2012,0.4241,10763
4,east north central,food service,,,2012,0.7371,10764
4,east north central,health,,,2012,0.488,10765
4,east north central,lodging,,,2012,0.3774,10766
4,east north central,office-large,,,2012,0.3582,10767
4,east north central,office-small,,,2012,0.3261,10768
4,east north central,merc/service,,,2012,0.4157,10769
4,east north central,warehouse,,,2012,0.3145,10770
4,east north central,other,,,2012,0.3582,10771
4,west north central,assembly,,,2012,0.3582,10772
4,west north central,education,,,2012,0.4358,10773
4,west north central,food sales,,,2012,0.4241,10774
4,west north central,food service,,,2012,0.7371,10775
4,west north central,health,,,2012,0.488,10776
4,west north central,lodging,,,2012,0.3774,10777
4,west north central,office-large,,,2012,0.3582,10778
4,west north central,office-small,,,2012,0.3261,10779
4,west north central,merc/service,,,2012,0.4157,10780
4,west north central,warehouse,,,2012,0.3145,10781
4,west north central,other,,,2012,0.3582,10782
4,south atlantic,assembly,,,2012,0.3582,10783
4,south atlantic,education,,,2012,0.4358,10784
4,south atlantic,food sales,,,2012,0.4241,10785
4,south atlantic,food service,,,2012,0.7371,10786
4,south atlantic,health,,,2012,0.488,10787
4,south atlantic,lodging,,,2012,0.3774,10788
4,south atlantic,office-large,,,2012,0.3582,10789
4,south atlantic,office-small,,,2012,0.3261,10790
4,east south central,office-large,,,2012,0.3582,10800
4,east south central,office-small,,,2012,0.3261,10801
4,east south central,merc/service,,,2012,0.4157,10802
4,east south central,warehouse,,,2012,0.3145,10803
4,east south central,other,,,2012,0.3582,10804
4,west south central,assembly,,,2012,0.3582,10805
4,west south central,education,,,2012,0.4358,10806
4,west south central,food sales,,,2012,0.4241,10807
4,west south central,food service,,,2012,0.7371,10808
4,west south central,health,,,2012,0.488,10809
4,west south central,lodging,,,2012,0.3774,10810
4,west south central,office-large,,,2012,0.3582,10811
4,west south central,office-small,,,2012,0.3261,10812
4,west south central,merc/service,,,2012,0.4157,10813
4,west south central,warehouse,,,2012,0.3145,10814
4,west south central,other,,,2012,0.3582,10815
4,mountain,assembly,,,2012,0.3582,10816
4,mountain,education,,,2012,0.4358,10817
4,mountain,food sales,,,2012,0.4241,10818
4,mountain,food service,,,2012,0.7371,10819
4,mountain,health,,,2012,0.488,10820
4,mountain,lodging,,,2012,0.3774,10821
4,mountain,office-large,,,2012,0.3582,10822
4,mountain,office-small,,,2012,0.3261,10823
4,mountain,merc/service,,,2012,0.4157,10824
4,mountain,warehouse,,,2012,0.3145,10825
4,mountain,other,,,2012,0.3582,10826
4,pacific,assembly,,,2012,0.3582,10827
4,pacific,education,,,2012,0.4358,10828
4,pacific,food sales,,,2012,0.4241,10829
4,pacific,food service,,,2012,0.7371,10830
4,pacific,health,,,2012,0.488,10831
4,pacific,lodging,,,2012,0.3774,10832
4,pacific,office-large,,,2012,0.3582,10833
4,pacific,office-small,,,2012,0.3261,10834
4,pacific,merc/service,,,2012,0.4157,10835
4,pacific,warehouse,,,2012,0.3145,10836
4,pacific,other,,,2012,0.3582,10837
34,mountain,single-family,,Reference Electric Unit Heaters,2009,151917.0,139
