parent,gau,oth_1,demand_sector,year,value,id,resource_bin
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROE,,,2018,169.2,71795,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROE,,,2033,169.2,71796,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROE,,,2048,461.7,71797,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2025,25871.4,71798,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2028,25871.4,71799,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,MROW,,,2043,26224.3,71800,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2022,7535.4,71801,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCW,,,2037,7609.0,71802,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2016,1215.4,71803,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2031,2321.4,71804,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SRMW,,,2046,2321.4,71805,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2025,8129.9,71806,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,SPNO,,,2040,8129.9,71807,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2017,1634.9,71808,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2020,1634.9,71809,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2035,2342.2,71810,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,RFCM,,,2050,3894.1,71811,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2029,2037.8,71812,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYUP,,,2044,2485.9,71813,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2023,23374.8,71814,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,ERCT,,,2038,23374.8,71815,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2017,0.0,71816,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2032,221.0,71817,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2045,409.5,71818,1.0
AEO REFERENCE Onshore Wind - Zeroed Out CA,NYLI,,,2048,409.5,71819,1.0
AEO REFERENCE Onshore Wind,california,,,2015,5921.4,71851,1.0
AEO REFERENCE Onshore Wind,california,,,2016,6120.0,71852,1.0
AEO REFERENCE Onshore Wind,california,,,2017,6120.0,71853,1.0
AEO REFERENCE Onshore Wind,california,,,2018,6120.0,71854,1.0
AEO REFERENCE Onshore Wind,california,,,2019,6120.0,71855,1.0
AEO REFERENCE Onshore Wind,california,,,2020,6120.0,71856,1.0
AEO REFERENCE Onshore Wind,california,,,2021,6120.0,71857,1.0
AEO REFERENCE Onshore Wind,california,,,2022,6120.0,71858,1.0
AEO REFERENCE Onshore Wind,california,,,2023,6120.0,71859,1.0
AEO REFERENCE Onshore Wind,california,,,2024,6120.0,71860,1.0
AEO REFERENCE Onshore Wind,california,,,2025,6120.0,71861,1.0
AEO REFERENCE Onshore Wind,california,,,2026,6120.0,71862,1.0
AEO REFERENCE Onshore Wind,california,,,2027,6120.0,71863,1.0
AEO REFERENCE Onshore Wind,california,,,2028,6120.0,71864,1.0
AEO REFERENCE Onshore Wind,california,,,2029,6120.0,71865,1.0
AEO REFERENCE Onshore Wind,california,,,2030,6120.0,71866,1.0
AEO REFERENCE Onshore Wind,california,,,2031,6120.0,71867,1.0
AEO REFERENCE Onshore Wind,california,,,2032,6120.0,71868,1.0
AEO REFERENCE Onshore Wind,california,,,2033,6120.0,71869,1.0
AEO REFERENCE Onshore Wind,california,,,2034,6120.0,71870,1.0
AEO REFERENCE Onshore Wind,california,,,2035,6120.0,71871,1.0
AEO REFERENCE Onshore Wind,california,,,2036,6120.0,71872,1.0
AEO REFERENCE Onshore Wind,california,,,2037,6120.0,71873,1.0
AEO REFERENCE Onshore Wind,california,,,2038,6120.0,71874,1.0
AEO REFERENCE Onshore Wind,california,,,2039,6120.0,71875,1.0
AEO REFERENCE Onshore Wind,california,,,2040,6120.0,71876,1.0
AEO REFERENCE Onshore Wind,california,,,2041,6120.0,71877,1.0
AEO REFERENCE Onshore Wind,california,,,2042,6120.0,71878,1.0
AEO REFERENCE Onshore Wind,california,,,2043,6120.0,71879,1.0
AEO REFERENCE Onshore Wind,california,,,2044,6120.0,71880,1.0
AEO REFERENCE Onshore Wind,california,,,2045,6120.0,71881,1.0
AEO REFERENCE Onshore Wind,california,,,2046,6120.0,71882,1.0
AEO REFERENCE Onshore Wind,california,,,2047,6120.0,71883,1.0
AEO REFERENCE Onshore Wind,california,,,2048,6120.0,71884,1.0
AEO REFERENCE Onshore Wind,california,,,2049,6120.0,71885,1.0
AEO REFERENCE Onshore Wind,california,,,2050,6120.0,71886,1.0
AEO Reference Bulk Storage Stock,AZNM,,,2016,216.3,74087,
AEO Reference Bulk Storage Stock,AZNM,,,2017,216.3,74088,
AEO Reference Bulk Storage Stock,AZNM,,,2018,216.3,74089,
AEO Reference Bulk Storage Stock,AZNM,,,2019,216.3,74090,
AEO Reference Bulk Storage Stock,AZNM,,,2020,216.3,74091,
AEO Reference Bulk Storage Stock,AZNM,,,2021,216.3,74092,
AEO Reference Bulk Storage Stock,AZNM,,,2022,216.3,74093,
AEO Reference Bulk Storage Stock,AZNM,,,2023,216.3,74094,
AEO Reference Bulk Storage Stock,AZNM,,,2024,216.3,74095,
AEO Reference Bulk Storage Stock,AZNM,,,2025,216.3,74096,
AEO Reference Bulk Storage Stock,AZNM,,,2026,216.3,74097,
AEO Reference Bulk Storage Stock,AZNM,,,2027,216.3,74098,
AEO Reference Bulk Storage Stock,AZNM,,,2028,216.3,74099,
AEO Reference Bulk Storage Stock,AZNM,,,2029,216.3,74100,
AEO Reference Bulk Storage Stock,AZNM,,,2030,216.3,74101,
AEO Reference Bulk Storage Stock,AZNM,,,2031,216.3,74102,
AEO Reference Bulk Storage Stock,AZNM,,,2032,216.3,74103,
AEO Reference Bulk Storage Stock,AZNM,,,2033,216.3,74104,
AEO Reference Bulk Storage Stock,AZNM,,,2034,216.3,74105,
AEO Reference Bulk Storage Stock,AZNM,,,2035,216.3,74106,
AEO Reference Bulk Storage Stock,AZNM,,,2036,216.3,74107,
AEO Reference Bulk Storage Stock,AZNM,,,2037,216.3,74108,
AEO Reference Bulk Storage Stock,AZNM,,,2038,216.3,74109,
AEO Reference Bulk Storage Stock,AZNM,,,2039,216.3,74110,
AEO Reference Bulk Storage Stock,AZNM,,,2040,216.3,74111,
AEO Reference Bulk Storage Stock,CAMX,,,2016,3863.6,74112,
AEO Reference Bulk Storage Stock,CAMX,,,2017,3863.6,74113,
AEO Reference Bulk Storage Stock,CAMX,,,2018,3863.6,74114,
AEO Reference Bulk Storage Stock,CAMX,,,2019,3863.6,74115,
AEO Reference Bulk Storage Stock,CAMX,,,2020,3863.6,74116,
AEO Reference Bulk Storage Stock,CAMX,,,2021,3863.6,74117,
AEO Reference Bulk Storage Stock,CAMX,,,2022,3863.6,74118,
AEO Reference Bulk Storage Stock,CAMX,,,2023,3863.6,74119,
AEO Reference Bulk Storage Stock,CAMX,,,2024,3863.6,74120,
AEO Reference Bulk Storage Stock,CAMX,,,2025,3863.6,74121,
AEO Reference Bulk Storage Stock,CAMX,,,2026,3863.6,74122,
AEO Reference Bulk Storage Stock,CAMX,,,2027,3863.6,74123,
AEO Reference Bulk Storage Stock,CAMX,,,2028,3863.6,74124,
AEO Reference Bulk Storage Stock,CAMX,,,2029,3863.6,74125,
AEO Reference Bulk Storage Stock,CAMX,,,2030,3863.6,74126,
AEO Reference Bulk Storage Stock,CAMX,,,2031,3863.6,74127,
AEO Reference Bulk Storage Stock,CAMX,,,2032,3863.6,74128,
AEO Reference Bulk Storage Stock,CAMX,,,2033,3863.6,74129,
AEO Reference Bulk Storage Stock,CAMX,,,2034,3863.6,74130,
AEO Reference Bulk Storage Stock,CAMX,,,2035,3863.6,74131,
AEO Reference Bulk Storage Stock,CAMX,,,2036,3863.6,74132,
AEO Reference Bulk Storage Stock,CAMX,,,2037,3863.6,74133,
AEO Reference Bulk Storage Stock,CAMX,,,2038,3863.6,74134,
AEO Reference Bulk Storage Stock,CAMX,,,2039,3863.6,74135,
AEO Reference Bulk Storage Stock,CAMX,,,2040,3863.6,74136,
AEO Reference Bulk Storage Stock,ERCT,,,2016,0.0,74137,
AEO Reference Bulk Storage Stock,ERCT,,,2017,0.0,74138,
AEO Reference Bulk Storage Stock,ERCT,,,2018,0.0,74139,
AEO Reference Bulk Storage Stock,ERCT,,,2019,0.0,74140,
AEO Reference Bulk Storage Stock,ERCT,,,2020,0.0,74141,
AEO Reference Bulk Storage Stock,ERCT,,,2021,0.0,74142,
AEO Reference Bulk Storage Stock,ERCT,,,2022,0.0,74143,
AEO Reference Bulk Storage Stock,ERCT,,,2023,0.0,74144,
AEO Reference Bulk Storage Stock,ERCT,,,2024,0.0,74145,
AEO Reference Bulk Storage Stock,ERCT,,,2025,0.0,74146,
AEO Reference Bulk Storage Stock,ERCT,,,2026,0.0,74147,
AEO Reference Bulk Storage Stock,ERCT,,,2027,0.0,74148,
AEO Reference Bulk Storage Stock,ERCT,,,2028,0.0,74149,
AEO Reference Bulk Storage Stock,ERCT,,,2029,0.0,74150,
AEO Reference Bulk Storage Stock,ERCT,,,2030,0.0,74151,
AEO Reference Bulk Storage Stock,ERCT,,,2031,0.0,74152,
AEO Reference Bulk Storage Stock,ERCT,,,2032,0.0,74153,
AEO Reference Bulk Storage Stock,ERCT,,,2033,0.0,74154,
AEO Reference Bulk Storage Stock,ERCT,,,2034,0.0,74155,
AEO Reference Bulk Storage Stock,ERCT,,,2035,0.0,74156,
AEO Reference Bulk Storage Stock,ERCT,,,2036,0.0,74157,
AEO Reference Bulk Storage Stock,ERCT,,,2037,0.0,74158,
AEO Reference Bulk Storage Stock,ERCT,,,2038,0.0,74159,
AEO Reference Bulk Storage Stock,ERCT,,,2039,0.0,74160,
AEO Reference Bulk Storage Stock,ERCT,,,2040,0.0,74161,
AEO Reference Bulk Storage Stock,FRCC,,,2016,0.0,74162,
AEO Reference Bulk Storage Stock,FRCC,,,2017,0.0,74163,
AEO Reference Bulk Storage Stock,FRCC,,,2018,0.0,74164,
AEO Reference Bulk Storage Stock,FRCC,,,2019,0.0,74165,
AEO Reference Bulk Storage Stock,FRCC,,,2020,0.0,74166,
AEO Reference Bulk Storage Stock,FRCC,,,2021,0.0,74167,
AEO Reference Bulk Storage Stock,FRCC,,,2022,0.0,74168,
AEO Reference Bulk Storage Stock,FRCC,,,2023,0.0,74169,
AEO Reference Bulk Storage Stock,FRCC,,,2024,0.0,74170,
AEO Reference Bulk Storage Stock,FRCC,,,2025,0.0,74171,
AEO Reference Bulk Storage Stock,FRCC,,,2026,0.0,74172,
AEO Reference Bulk Storage Stock,FRCC,,,2027,0.0,74173,
AEO Reference Bulk Storage Stock,FRCC,,,2028,0.0,74174,
AEO Reference Bulk Storage Stock,FRCC,,,2029,0.0,74175,
AEO Reference Bulk Storage Stock,FRCC,,,2030,0.0,74176,
AEO Reference Bulk Storage Stock,FRCC,,,2031,0.0,74177,
AEO Reference Bulk Storage Stock,FRCC,,,2032,0.0,74178,
AEO Reference Bulk Storage Stock,FRCC,,,2033,0.0,74179,
AEO Reference Bulk Storage Stock,FRCC,,,2034,0.0,74180,
AEO Reference Bulk Storage Stock,FRCC,,,2035,0.0,74181,
AEO Reference Bulk Storage Stock,FRCC,,,2036,0.0,74182,
AEO Reference Bulk Storage Stock,FRCC,,,2037,0.0,74183,
AEO Reference Bulk Storage Stock,FRCC,,,2038,0.0,74184,
AEO Reference Bulk Storage Stock,FRCC,,,2039,0.0,74185,
AEO Reference Bulk Storage Stock,FRCC,,,2040,0.0,74186,
AEO Reference Bulk Storage Stock,MROE,,,2016,0.0,74187,
AEO Reference Bulk Storage Stock,MROE,,,2017,0.0,74188,
AEO Reference Bulk Storage Stock,MROE,,,2018,0.0,74189,
AEO Reference Bulk Storage Stock,MROE,,,2019,0.0,74190,
AEO Reference Bulk Storage Stock,MROE,,,2020,0.0,74191,
AEO Reference Bulk Storage Stock,MROE,,,2021,0.0,74192,
AEO Reference Bulk Storage Stock,MROE,,,2022,0.0,74193,
AEO Reference Bulk Storage Stock,MROE,,,2023,0.0,74194,
AEO Reference Bulk Storage Stock,MROE,,,2024,0.0,74195,
AEO Reference Bulk Storage Stock,MROE,,,2025,0.0,74196,
AEO Reference Bulk Storage Stock,MROE,,,2026,0.0,74197,
AEO Reference Bulk Storage Stock,MROE,,,2027,0.0,74198,
AEO Reference Bulk Storage Stock,MROE,,,2028,0.0,74199,
AEO Reference Bulk Storage Stock,MROE,,,2029,0.0,74200,
AEO Reference Bulk Storage Stock,MROE,,,2030,0.0,74201,
AEO Reference Bulk Storage Stock,MROE,,,2031,0.0,74202,
AEO Reference Bulk Storage Stock,MROE,,,2032,0.0,74203,
AEO Reference Bulk Storage Stock,MROE,,,2033,0.0,74204,
AEO Reference Bulk Storage Stock,MROE,,,2034,0.0,74205,
AEO Reference Bulk Storage Stock,MROE,,,2035,0.0,74206,
AEO Reference Bulk Storage Stock,MROE,,,2036,0.0,74207,
AEO Reference Bulk Storage Stock,MROE,,,2037,0.0,74208,
AEO Reference Bulk Storage Stock,MROE,,,2038,0.0,74209,
AEO Reference Bulk Storage Stock,MROE,,,2039,0.0,74210,
AEO Reference Bulk Storage Stock,MROE,,,2040,0.0,74211,
AEO Reference Bulk Storage Stock,MROW,,,2016,0.0,74212,
AEO Reference Bulk Storage Stock,MROW,,,2017,0.0,74213,
AEO Reference Bulk Storage Stock,MROW,,,2018,0.0,74214,
AEO Reference Bulk Storage Stock,MROW,,,2019,0.0,74215,
AEO Reference Bulk Storage Stock,MROW,,,2020,0.0,74216,
AEO Reference Bulk Storage Stock,MROW,,,2021,0.0,74217,
AEO Reference Bulk Storage Stock,MROW,,,2022,0.0,74218,
AEO Reference Bulk Storage Stock,MROW,,,2023,0.0,74219,
AEO Reference Bulk Storage Stock,MROW,,,2024,0.0,74220,
AEO Reference Bulk Storage Stock,MROW,,,2025,0.0,74221,
AEO Reference Bulk Storage Stock,MROW,,,2026,0.0,74222,
AEO Reference Bulk Storage Stock,MROW,,,2027,0.0,74223,
AEO Reference Bulk Storage Stock,MROW,,,2028,0.0,74224,
AEO Reference Bulk Storage Stock,MROW,,,2029,0.0,74225,
AEO Reference Bulk Storage Stock,MROW,,,2030,0.0,74226,
AEO Reference Bulk Storage Stock,MROW,,,2031,0.0,74227,
AEO Reference Bulk Storage Stock,MROW,,,2032,0.0,74228,
AEO Reference Bulk Storage Stock,MROW,,,2033,0.0,74229,
AEO Reference Bulk Storage Stock,MROW,,,2034,0.0,74230,
AEO Reference Bulk Storage Stock,MROW,,,2035,0.0,74231,
AEO Reference Bulk Storage Stock,MROW,,,2036,0.0,74232,
AEO Reference Bulk Storage Stock,MROW,,,2037,0.0,74233,
AEO Reference Bulk Storage Stock,MROW,,,2038,0.0,74234,
AEO Reference Bulk Storage Stock,MROW,,,2039,0.0,74235,
AEO Reference Bulk Storage Stock,MROW,,,2040,0.0,74236,
AEO Reference Bulk Storage Stock,NEWE,,,2016,1753.4,74237,
AEO Reference Bulk Storage Stock,NEWE,,,2017,1753.4,74238,
AEO Reference Bulk Storage Stock,NEWE,,,2018,1753.4,74239,
AEO Reference Bulk Storage Stock,NEWE,,,2019,1753.4,74240,
AEO Reference Bulk Storage Stock,NEWE,,,2020,1753.4,74241,
AEO Reference Bulk Storage Stock,NEWE,,,2021,1753.4,74242,
AEO Reference Bulk Storage Stock,NEWE,,,2022,1753.4,74243,
AEO Reference Bulk Storage Stock,NEWE,,,2023,1753.4,74244,
AEO Reference Bulk Storage Stock,NEWE,,,2024,1753.4,74245,
AEO Reference Bulk Storage Stock,NEWE,,,2025,1753.4,74246,
AEO Reference Bulk Storage Stock,NEWE,,,2026,1753.4,74247,
AEO Reference Bulk Storage Stock,NEWE,,,2027,1753.4,74248,
AEO Reference Bulk Storage Stock,NEWE,,,2028,1753.4,74249,
AEO Reference Bulk Storage Stock,NEWE,,,2029,1753.4,74250,
AEO Reference Bulk Storage Stock,NEWE,,,2030,1753.4,74251,
AEO Reference Bulk Storage Stock,NEWE,,,2031,1753.4,74252,
AEO Reference Bulk Storage Stock,NEWE,,,2032,1753.4,74253,
AEO Reference Bulk Storage Stock,NEWE,,,2033,1753.4,74254,
AEO Reference Bulk Storage Stock,NEWE,,,2034,1753.4,74255,
AEO Reference Bulk Storage Stock,NEWE,,,2035,1753.4,74256,
AEO Reference Bulk Storage Stock,NEWE,,,2036,1753.4,74257,
AEO Reference Bulk Storage Stock,NEWE,,,2037,1753.4,74258,
AEO Reference Bulk Storage Stock,NEWE,,,2038,1753.4,74259,
AEO Reference Bulk Storage Stock,NEWE,,,2039,1753.4,74260,
AEO Reference Bulk Storage Stock,NEWE,,,2040,1753.4,74261,
AEO Reference Bulk Storage Stock,NWPP,,,2016,314.0,74262,
AEO Reference Bulk Storage Stock,NWPP,,,2017,314.0,74263,
AEO Reference Bulk Storage Stock,NWPP,,,2018,314.0,74264,
AEO Reference Bulk Storage Stock,NWPP,,,2019,314.0,74265,
AEO Reference Bulk Storage Stock,NWPP,,,2020,314.0,74266,
AEO Reference Bulk Storage Stock,NWPP,,,2021,314.0,74267,
AEO Reference Bulk Storage Stock,NWPP,,,2022,314.0,74268,
AEO Reference Bulk Storage Stock,NWPP,,,2023,314.0,74269,
AEO Reference Bulk Storage Stock,NWPP,,,2024,314.0,74270,
AEO Reference Bulk Storage Stock,NWPP,,,2025,314.0,74271,
AEO Reference Bulk Storage Stock,NWPP,,,2026,314.0,74272,
AEO Reference Bulk Storage Stock,NWPP,,,2027,314.0,74273,
AEO Reference Bulk Storage Stock,NWPP,,,2028,314.0,74274,
AEO Reference Bulk Storage Stock,NWPP,,,2029,314.0,74275,
AEO Reference Bulk Storage Stock,NWPP,,,2030,314.0,74276,
AEO Reference Bulk Storage Stock,NWPP,,,2031,314.0,74277,
AEO Reference Bulk Storage Stock,NWPP,,,2032,314.0,74278,
AEO Reference Bulk Storage Stock,NWPP,,,2033,314.0,74279,
AEO Reference Bulk Storage Stock,NWPP,,,2034,314.0,74280,
AEO Reference Bulk Storage Stock,NWPP,,,2035,314.0,74281,
AEO Reference Bulk Storage Stock,NWPP,,,2036,314.0,74282,
AEO Reference Bulk Storage Stock,NWPP,,,2037,314.0,74283,
AEO Reference Bulk Storage Stock,NWPP,,,2038,314.0,74284,
AEO Reference Bulk Storage Stock,NWPP,,,2039,314.0,74285,
AEO Reference Bulk Storage Stock,NWPP,,,2040,314.0,74286,
AEO Reference Bulk Storage Stock,NYCW,,,2016,0.0,74287,
AEO Reference Bulk Storage Stock,NYCW,,,2017,0.0,74288,
AEO Reference Bulk Storage Stock,NYCW,,,2018,0.0,74289,
AEO Reference Bulk Storage Stock,NYCW,,,2019,0.0,74290,
AEO Reference Bulk Storage Stock,NYCW,,,2020,0.0,74291,
AEO Reference Bulk Storage Stock,NYCW,,,2021,0.0,74292,
AEO Reference Bulk Storage Stock,NYCW,,,2022,0.0,74293,
AEO Reference Bulk Storage Stock,NYCW,,,2023,0.0,74294,
AEO Reference Bulk Storage Stock,NYCW,,,2024,0.0,74295,
AEO Reference Bulk Storage Stock,NYCW,,,2025,0.0,74296,
AEO Reference Bulk Storage Stock,NYCW,,,2026,0.0,74297,
AEO Reference Bulk Storage Stock,NYCW,,,2027,0.0,74298,
AEO Reference Bulk Storage Stock,NYCW,,,2028,0.0,74299,
AEO Reference Bulk Storage Stock,NYCW,,,2029,0.0,74300,
AEO Reference Bulk Storage Stock,NYCW,,,2030,0.0,74301,
AEO Reference Bulk Storage Stock,NYCW,,,2031,0.0,74302,
AEO Reference Bulk Storage Stock,NYCW,,,2032,0.0,74303,
AEO Reference Bulk Storage Stock,NYCW,,,2033,0.0,74304,
AEO Reference Bulk Storage Stock,NYCW,,,2034,0.0,74305,
AEO Reference Bulk Storage Stock,NYCW,,,2035,0.0,74306,
AEO Reference Bulk Storage Stock,NYCW,,,2036,0.0,74307,
AEO Reference Bulk Storage Stock,NYCW,,,2037,0.0,74308,
AEO Reference Bulk Storage Stock,NYCW,,,2038,0.0,74309,
AEO Reference Bulk Storage Stock,NYCW,,,2039,0.0,74310,
AEO Reference Bulk Storage Stock,NYCW,,,2040,0.0,74311,
AEO Reference Bulk Storage Stock,NYLI,,,2016,0.0,74312,
AEO Reference Bulk Storage Stock,NYLI,,,2017,0.0,74313,
AEO Reference Bulk Storage Stock,NYLI,,,2018,0.0,74314,
AEO Reference Bulk Storage Stock,NYLI,,,2019,0.0,74315,
AEO Reference Bulk Storage Stock,NYLI,,,2020,0.0,74316,
AEO Reference Bulk Storage Stock,NYLI,,,2021,0.0,74317,
AEO Reference Bulk Storage Stock,NYLI,,,2022,0.0,74318,
AEO Reference Bulk Storage Stock,NYLI,,,2023,0.0,74319,
AEO Reference Bulk Storage Stock,NYLI,,,2024,0.0,74320,
AEO Reference Bulk Storage Stock,NYLI,,,2025,0.0,74321,
AEO Reference Bulk Storage Stock,NYLI,,,2026,0.0,74322,
AEO Reference Bulk Storage Stock,NYLI,,,2027,0.0,74323,
AEO Reference Bulk Storage Stock,NYLI,,,2028,0.0,74324,
AEO Reference Bulk Storage Stock,NYLI,,,2029,0.0,74325,
AEO Reference Bulk Storage Stock,NYLI,,,2030,0.0,74326,
AEO Reference Bulk Storage Stock,NYLI,,,2031,0.0,74327,
AEO Reference Bulk Storage Stock,NYLI,,,2032,0.0,74328,
AEO Reference Bulk Storage Stock,NYLI,,,2033,0.0,74329,
AEO Reference Bulk Storage Stock,NYLI,,,2034,0.0,74330,
AEO Reference Bulk Storage Stock,NYLI,,,2035,0.0,74331,
AEO Reference Bulk Storage Stock,NYLI,,,2036,0.0,74332,
AEO Reference Bulk Storage Stock,NYLI,,,2037,0.0,74333,
AEO Reference Bulk Storage Stock,NYLI,,,2038,0.0,74334,
AEO Reference Bulk Storage Stock,NYLI,,,2039,0.0,74335,
AEO Reference Bulk Storage Stock,NYLI,,,2040,0.0,74336,
AEO Reference Bulk Storage Stock,NYUP,,,2016,1400.0,74337,
AEO Reference Bulk Storage Stock,NYUP,,,2017,1400.0,74338,
AEO Reference Bulk Storage Stock,NYUP,,,2018,1400.0,74339,
AEO Reference Bulk Storage Stock,NYUP,,,2019,1400.0,74340,
AEO Reference Bulk Storage Stock,NYUP,,,2020,1400.0,74341,
AEO Reference Bulk Storage Stock,NYUP,,,2021,1400.0,74342,
AEO Reference Bulk Storage Stock,NYUP,,,2022,1400.0,74343,
AEO Reference Bulk Storage Stock,NYUP,,,2023,1400.0,74344,
AEO Reference Bulk Storage Stock,NYUP,,,2024,1400.0,74345,
AEO Reference Bulk Storage Stock,NYUP,,,2025,1400.0,74346,
AEO Reference Bulk Storage Stock,NYUP,,,2026,1400.0,74347,
AEO Reference Bulk Storage Stock,NYUP,,,2027,1400.0,74348,
AEO Reference Bulk Storage Stock,NYUP,,,2028,1400.0,74349,
AEO Reference Bulk Storage Stock,NYUP,,,2029,1400.0,74350,
AEO Reference Bulk Storage Stock,NYUP,,,2030,1400.0,74351,
AEO Reference Bulk Storage Stock,NYUP,,,2031,1400.0,74352,
AEO Reference Bulk Storage Stock,NYUP,,,2032,1400.0,74353,
AEO Reference Bulk Storage Stock,NYUP,,,2033,1400.0,74354,
AEO Reference Bulk Storage Stock,NYUP,,,2034,1400.0,74355,
AEO Reference Bulk Storage Stock,NYUP,,,2035,1400.0,74356,
AEO Reference Bulk Storage Stock,NYUP,,,2036,1400.0,74357,
AEO Reference Bulk Storage Stock,NYUP,,,2037,1400.0,74358,
AEO Reference Bulk Storage Stock,NYUP,,,2038,1400.0,74359,
AEO Reference Bulk Storage Stock,NYUP,,,2039,1400.0,74360,
AEO Reference Bulk Storage Stock,NYUP,,,2040,1400.0,74361,
AEO Reference Bulk Storage Stock,RFCE,,,2016,1921.0,74362,
AEO Reference Bulk Storage Stock,RFCE,,,2017,1921.0,74363,
AEO Reference Bulk Storage Stock,RFCE,,,2018,1921.0,74364,
AEO Reference Bulk Storage Stock,RFCE,,,2019,1921.0,74365,
AEO Reference Bulk Storage Stock,RFCE,,,2020,1921.0,74366,
AEO Reference Bulk Storage Stock,RFCE,,,2021,1921.0,74367,
AEO Reference Bulk Storage Stock,RFCE,,,2022,1921.0,74368,
AEO Reference Bulk Storage Stock,RFCE,,,2023,1921.0,74369,
AEO Reference Bulk Storage Stock,RFCE,,,2024,1921.0,74370,
AEO Reference Bulk Storage Stock,RFCE,,,2025,1921.0,74371,
AEO Reference Bulk Storage Stock,RFCE,,,2026,1921.0,74372,
AEO Reference Bulk Storage Stock,RFCE,,,2027,1921.0,74373,
AEO Reference Bulk Storage Stock,RFCE,,,2028,1921.0,74374,
AEO Reference Bulk Storage Stock,RFCE,,,2029,1921.0,74375,
AEO Reference Bulk Storage Stock,RFCE,,,2030,1921.0,74376,
AEO Reference Bulk Storage Stock,RFCE,,,2031,1921.0,74377,
AEO Reference Bulk Storage Stock,RFCE,,,2032,1921.0,74378,
AEO Reference Bulk Storage Stock,RFCE,,,2033,1921.0,74379,
AEO Reference Bulk Storage Stock,RFCE,,,2034,1921.0,74380,
AEO Reference Bulk Storage Stock,RFCE,,,2035,1921.0,74381,
AEO Reference Bulk Storage Stock,RFCE,,,2036,1921.0,74382,
AEO Reference Bulk Storage Stock,RFCE,,,2037,1921.0,74383,
AEO Reference Bulk Storage Stock,RFCE,,,2038,1921.0,74384,
AEO Reference Bulk Storage Stock,RFCE,,,2039,1921.0,74385,
AEO Reference Bulk Storage Stock,RFCE,,,2040,1921.0,74386,
AEO Reference Bulk Storage Stock,RFCM,,,2016,1871.0,74387,
AEO Reference Bulk Storage Stock,RFCM,,,2017,1871.0,74388,
AEO Reference Bulk Storage Stock,RFCM,,,2018,1871.0,74389,
AEO Reference Bulk Storage Stock,RFCM,,,2019,1871.0,74390,
AEO Reference Bulk Storage Stock,RFCM,,,2020,1871.0,74391,
AEO Reference Bulk Storage Stock,RFCM,,,2021,1871.0,74392,
AEO Reference Bulk Storage Stock,RFCM,,,2022,1871.0,74393,
AEO Reference Bulk Storage Stock,RFCM,,,2023,1871.0,74394,
AEO Reference Bulk Storage Stock,RFCM,,,2024,1871.0,74395,
AEO Reference Bulk Storage Stock,RFCM,,,2025,1871.0,74396,
AEO Reference Bulk Storage Stock,RFCM,,,2026,1871.0,74397,
AEO Reference Bulk Storage Stock,RFCM,,,2027,1871.0,74398,
AEO Reference Bulk Storage Stock,RFCM,,,2028,1871.0,74399,
AEO Reference Bulk Storage Stock,RFCM,,,2029,1871.0,74400,
AEO Reference Bulk Storage Stock,RFCM,,,2030,1871.0,74401,
AEO Reference Bulk Storage Stock,RFCM,,,2031,1871.0,74402,
AEO Reference Bulk Storage Stock,RFCM,,,2032,1871.0,74403,
AEO Reference Bulk Storage Stock,RFCM,,,2033,1871.0,74404,
AEO Reference Bulk Storage Stock,RFCM,,,2034,1871.0,74405,
AEO Reference Bulk Storage Stock,RFCM,,,2035,1871.0,74406,
AEO Reference Bulk Storage Stock,RFCM,,,2036,1871.0,74407,
AEO Reference Bulk Storage Stock,RFCM,,,2037,1871.0,74408,
AEO Reference Bulk Storage Stock,RFCM,,,2038,1871.0,74409,
AEO Reference Bulk Storage Stock,RFCM,,,2039,1871.0,74410,
AEO Reference Bulk Storage Stock,RFCM,,,2040,1871.0,74411,
