census region,housing types,technology,final_energy,vintage,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
66,28,9,5,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0760257847488,0.0640300096299,0.0420823010236,0.0267795294337,0.0177389414685,0.0135302116929,0.0109302197492,0.0091353336558,0.00782308479808
66,28,9,5,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.276471995678,0.18170603146,0.115635004584,0.0766079591576,0.0584526394309,0.0472552104759,0.0395489954076,0.0339451762759
66,28,9,5,2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505078496294,0.321426102215,0.212952247826,0.162507075175,0.131422944134,0.110072345302,0.0946043412305
66,28,9,5,2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.513888630684,0.340464927706,0.259823806923,0.21015400523,0.176075139954,0.1514440313
66,28,9,5,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466058089888,0.355671360696,0.2876895865,0.241070641968,0.207420552413
66,28,9,5,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32538672764,0.263194836186,0.220553555107,0.189793500681
66,28,9,5,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.262643673876,0.220092846551,0.189404248766
66,28,9,5,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222617297223,0.1915777109
66,28,9,5,2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191778310581
66,28,10,2,1999,0.333088321765,0.313135693467,0.293652908701,0.274660920668,0.256352002699,0.23846778351,0.220711241421,0.203024677109,0.18563309042,0.168811291094,0.153231664881,0.138730790029,0.125073830567,0.11227140532,0.099580878035,0.0871008217787,0.0750183857454
